PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
28553 yugm2     20   0 1298460 202052   4160 S  17.6   5.4   0:00.03 wrk
28553 yugm2     20   0 1298460 204272   4160 S 106.9   5.5   0:02.49 wrk
28553 yugm2     20   0 1298460 205592   4160 S 125.9   5.5   0:06.86 wrk
28553 yugm2     20   0 1298460 206384   4160 S 110.7   5.5   0:11.29 wrk
28553 yugm2     20   0 1298460 209164   4160 S 113.3   5.6   0:15.51 wrk
28553 yugm2     20   0 1298460 210124   4160 S 121.4   5.6   0:19.86 wrk
28553 yugm2     20   0 1298460 210916   4160 S 112.9   5.6   0:24.42 wrk
28553 yugm2     20   0 1298460 212500   4160 S 110.3   5.7   0:28.95 wrk
28553 yugm2     20   0 1298460 213028   4160 S 128.6   5.7   0:33.17 wrk
28553 yugm2     20   0 1298460 213820   4160 S 113.3   5.7   0:37.65 wrk
28553 yugm2     20   0 1298460 214876   4160 S 117.9   5.7   0:41.89 wrk
28553 yugm2     20   0 1298460 215404   4160 S 130.8   5.8   0:46.09 wrk
