PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
23134 yugm2     20   0  989656 348916   4092 S  35.3   9.3   0:00.06 wrk
23134 yugm2     20   0  989656 349284   4092 S 108.3   9.3   0:01.78 wrk
23134 yugm2     20   0  989656 349284   4092 S 133.3   9.3   0:04.81 wrk
23134 yugm2     20   0  989656 349284   4092 S 130.4   9.3   0:08.08 wrk
23134 yugm2     20   0  989656 350076   4092 S 137.5   9.4   0:11.18 wrk
23134 yugm2     20   0  989656 350340   4092 S 131.8   9.4   0:14.31 wrk
23134 yugm2     20   0  989656 350340   4092 S 140.0   9.4   0:17.49 wrk
23134 yugm2     20   0  989656 350340   4092 S 128.0   9.4   0:20.80 wrk
23134 yugm2     20   0  989656 350340   4092 S 125.0   9.4   0:23.82 wrk
23134 yugm2     20   0  989656 350340   4092 S 119.2   9.4   0:26.90 wrk
23134 yugm2     20   0  989656 350340   4092 S 150.0   9.4   0:30.07 wrk
23134 yugm2     20   0  989656 350340   4092 S 147.4   9.4   0:32.65 wrk
23134 yugm2     20   0  989656 350788   4092 S 189.5   9.4   0:36.80 wrk
23134 yugm2     20   0  989656 351236   4092 S 163.2   9.4   0:39.89 wrk
23134 yugm2     20   0  989656 351236   4092 S 125.0   9.4   0:43.61 wrk
