PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
80621 yugm2     20   0  899652  27508   4228 S   6.2   0.7   0:00.01 wrk
80621 yugm2     20   0  899652  30104   4228 S 100.0   0.8   0:01.26 wrk
80621 yugm2     20   0  899652  32192   4228 S  94.1   0.9   0:02.87 wrk
80621 yugm2     20   0  899652  33248   4228 S  88.2   0.9   0:04.08 wrk
80621 yugm2     20   0  899652  35624   4228 S  94.1   1.0   0:05.40 wrk
80621 yugm2     20   0  899652  37472   4228 S  88.2   1.0   0:07.03 wrk
80621 yugm2     20   0  899652  39320   4228 S 100.0   1.1   0:08.76 wrk
80621 yugm2     20   0  899652  43004   4228 S  88.2   1.1   0:10.50 wrk
80621 yugm2     20   0  899652  44352   4228 S  94.1   1.2   0:12.08 wrk
80621 yugm2     20   0  899652  44352   4228 S  94.1   1.2   0:13.77 wrk
80621 yugm2     20   0  899652  44352   4228 S 100.0   1.2   0:15.18 wrk
80621 yugm2     20   0  899652  44352   4228 S  94.1   1.2   0:16.45 wrk
80621 yugm2     20   0  899652  44352   4228 S  88.2   1.2   0:17.71 wrk
80621 yugm2     20   0  899652  44352   4228 S  93.8   1.2   0:18.97 wrk
80621 yugm2     20   0  899652  44352   4228 S  88.2   1.2   0:20.31 wrk
80621 yugm2     20   0  899652  44352   4228 S 100.0   1.2   0:21.84 wrk
80621 yugm2     20   0  899652  44352   4228 S  94.1   1.2   0:23.46 wrk
80621 yugm2     20   0  899652  44352   4228 S  94.1   1.2   0:24.86 wrk
80621 yugm2     20   0  899652  44352   4228 S  88.2   1.2   0:26.64 wrk
