PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
53349 yugm2     20   0  848444 127872   4232 S  11.8   3.4   0:00.02 wrk
53349 yugm2     20   0  848444 128936   4232 S 108.3   3.4   0:01.60 wrk
53349 yugm2     20   0  848444 129200   4232 S  94.4   3.5   0:03.28 wrk
53349 yugm2     20   0  848444 129200   4232 S 100.0   3.5   0:04.87 wrk
53349 yugm2     20   0  848444 129200   4232 S 105.6   3.5   0:06.28 wrk
53349 yugm2     20   0  848444 130256   4232 S 111.8   3.5   0:07.72 wrk
53349 yugm2     20   0  848444 130520   4232 S 100.0   3.5   0:09.31 wrk
53349 yugm2     20   0  848444 131412   4232 S 100.0   3.5   0:10.77 wrk
53349 yugm2     20   0  848444 131636   4232 S  94.1   3.5   0:12.25 wrk
53349 yugm2     20   0  848444 131636   4232 S  88.9   3.5   0:13.62 wrk
53349 yugm2     20   0  848444 131636   4232 S  83.3   3.5   0:14.96 wrk
53349 yugm2     20   0  848444 131900   4232 S  88.2   3.5   0:16.25 wrk
53349 yugm2     20   0  848444 131900   4232 S  94.1   3.5   0:17.49 wrk
53349 yugm2     20   0  848444 131900   4232 S  82.4   3.5   0:18.74 wrk
53349 yugm2     20   0  848444 131900   4232 S  83.3   3.5   0:20.01 wrk
53349 yugm2     20   0  848444 132692   4232 S  82.4   3.5   0:21.29 wrk
53349 yugm2     20   0  848444 132692   4232 S  77.8   3.5   0:22.43 wrk
53349 yugm2     20   0  848444 132692   4232 S 100.0   3.5   0:24.14 wrk
53349 yugm2     20   0  848444 132956   4232 S  70.6   3.6   0:25.39 wrk
53349 yugm2     20   0  848444 132956   4232 S  76.5   3.6   0:26.50 wrk
53349 yugm2     20   0  848444 132956   4232 S  82.4   3.6   0:27.71 wrk
