PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
84528 yugm2     20   0  848444 127896   4256 S   0.0   3.4   0:00.02 wrk
84528 yugm2     20   0  848444 128956   4256 S 105.9   3.4   0:01.74 wrk
84528 yugm2     20   0  848444 128956   4256 S  94.1   3.4   0:03.22 wrk
84528 yugm2     20   0  848444 128956   4256 S  93.8   3.4   0:04.53 wrk
84528 yugm2     20   0  848444 128956   4256 S  88.2   3.4   0:05.71 wrk
84528 yugm2     20   0  848444 130012   4256 S  94.1   3.5   0:06.98 wrk
84528 yugm2     20   0  848444 130012   4256 S  82.4   3.5   0:08.10 wrk
84528 yugm2     20   0  848444 130924   4256 S  82.4   3.5   0:09.35 wrk
84528 yugm2     20   0  848444 131148   4256 S  76.5   3.5   0:10.45 wrk
84528 yugm2     20   0  848444 131148   4256 S  76.5   3.5   0:11.57 wrk
84528 yugm2     20   0  848444 131148   4256 S  70.6   3.5   0:12.82 wrk
84528 yugm2     20   0  848444 131148   4256 S  70.6   3.5   0:13.84 wrk
84528 yugm2     20   0  848444 131148   4256 S  76.5   3.5   0:14.81 wrk
84528 yugm2     20   0  848444 131148   4256 S  70.6   3.5   0:15.89 wrk
84528 yugm2     20   0  848444 131148   4256 S  64.7   3.5   0:17.00 wrk
84528 yugm2     20   0  848444 131940   4256 S  64.7   3.5   0:18.11 wrk
84528 yugm2     20   0  848444 132188   4256 S  64.7   3.5   0:19.17 wrk
84528 yugm2     20   0  848444 132188   4256 S  64.7   3.5   0:20.44 wrk
84528 yugm2     20   0  848444 132188   4256 S  58.8   3.5   0:21.33 wrk
84528 yugm2     20   0  848444 132452   4256 S  58.8   3.5   0:22.30 wrk
