PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
45445 yugm2     20   0  848444 127852   4212 S   0.0   3.4   0:00.02 wrk
45445 yugm2     20   0  848444 128912   4212 S 135.0   3.4   0:01.73 wrk
45445 yugm2     20   0  848444 128912   4212 S 116.7   3.4   0:03.26 wrk
45445 yugm2     20   0  848444 128912   4212 S 100.0   3.4   0:04.67 wrk
45445 yugm2     20   0  848444 128912   4212 S  94.1   3.4   0:06.14 wrk
45445 yugm2     20   0  848444 128912   4212 S  88.2   3.4   0:07.46 wrk
45445 yugm2     20   0  848444 129440   4212 S 100.0   3.5   0:08.91 wrk
45445 yugm2     20   0  848444 130200   4212 S  94.1   3.5   0:10.26 wrk
45445 yugm2     20   0  848444 130200   4212 S  94.1   3.5   0:11.55 wrk
45445 yugm2     20   0  848444 130424   4212 S  83.3   3.5   0:12.82 wrk
45445 yugm2     20   0  848444 130648   4212 S  83.3   3.5   0:14.13 wrk
45445 yugm2     20   0  848444 130872   4212 S  82.4   3.5   0:15.29 wrk
45445 yugm2     20   0  848444 130872   4212 S  88.2   3.5   0:16.48 wrk
45445 yugm2     20   0  848444 130872   4212 S  77.8   3.5   0:17.66 wrk
45445 yugm2     20   0  848444 130872   4212 S  88.2   3.5   0:18.90 wrk
45445 yugm2     20   0  848444 131100   4212 S  82.4   3.5   0:20.01 wrk
45445 yugm2     20   0  848444 131348   4212 S  70.6   3.5   0:21.11 wrk
45445 yugm2     20   0  848444 131348   4212 S  66.7   3.5   0:22.38 wrk
45445 yugm2     20   0  848444 131348   4212 S  70.6   3.5   0:23.29 wrk
45445 yugm2     20   0  848444 131348   4212 S  64.7   3.5   0:24.21 wrk
45445 yugm2     20   0  848444 131348   4212 S  55.6   3.5   0:25.19 wrk
