PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
13797 yugm2     20   0 2775252  29400   4468 D  76.5   0.8   0:00.13 wrk
13797 yugm2     20   0 3196736  74692   4468 S 200.0   2.0   0:05.02 wrk
13797 yugm2     20   0 3196736  85092   4468 S 102.6   2.3   0:11.19 wrk
13797 yugm2     20   0 2634532 112796   4468 S   0.0   3.0   0:54.51 wrk
