PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
92900 yugm2     20   0  991268  40008   4164 S  11.8   1.1   0:00.02 wrk
92900 yugm2     20   0  991268  42292   4164 S 116.7   1.1   0:00.65 wrk
92900 yugm2     20   0  991268  45108   4164 S 105.9   1.2   0:02.07 wrk
92900 yugm2     20   0  991268  45900   4164 S 100.0   1.2   0:03.49 wrk
92900 yugm2     20   0  991268  47484   4164 S 100.0   1.3   0:05.50 wrk
92900 yugm2     20   0  991268  48540   4164 S  88.9   1.3   0:06.68 wrk
92900 yugm2     20   0  991268  49332   4164 S  35.3   1.3   0:07.54 wrk
92900 yugm2     20   0  991268  49596   4164 S  58.8   1.3   0:08.39 wrk
92900 yugm2     20   0  991268  51408   4164 S  76.5   1.4   0:09.22 wrk
92900 yugm2     20   0  991268  54076   4164 S 105.9   1.4   0:10.89 wrk
92900 yugm2     20   0  991268  55128   4164 S  76.5   1.5   0:11.95 wrk
92900 yugm2     20   0  991268  55656   4164 S  82.4   1.5   0:12.97 wrk
92900 yugm2     20   0  991268  56184   4164 S  70.6   1.5   0:13.93 wrk
92900 yugm2     20   0  991268  56712   4164 S  75.0   1.5   0:14.82 wrk
92900 yugm2     20   0  991268  57240   4164 S  58.8   1.5   0:15.57 wrk
92900 yugm2     20   0  991268  58032   4164 S  68.8   1.6   0:16.35 wrk
92900 yugm2     20   0  991268  58032   4164 S  88.2   1.6   0:17.18 wrk
92900 yugm2     20   0  991268  60000   4164 S  64.7   1.6   0:18.01 wrk
92900 yugm2     20   0  991268  60000   4164 S  58.8   1.6   0:18.74 wrk
92900 yugm2     20   0  991268  60000   4164 S  52.9   1.6   0:19.45 wrk
92900 yugm2     20   0  991268  60000   4164 S  64.7   1.6   0:20.45 wrk
92900 yugm2     20   0  991268  60000   4164 S  58.8   1.6   0:21.28 wrk
92900 yugm2     20   0  991268  60000   4164 S  41.2   1.6   0:21.99 wrk
