PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.00 wrk
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.01 wrk
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.02 wrk
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.02 wrk
07202 yugm2     20   0   84680   4740   4060 S   5.9   0.0   0:00.04 wrk
07202 yugm2     20   0   84680   4740   4060 S   5.9   0.0   0:00.05 wrk
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.06 wrk
07202 yugm2     20   0   84680   4740   4060 S   0.0   0.0   0:00.08 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.09 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.10 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.11 wrk
07202 yugm2     20   0   84680   5220   4060 S   5.9   0.0   0:00.13 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.13 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.15 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.16 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.18 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.18 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.20 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.21 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.22 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.23 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.25 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.26 wrk
07202 yugm2     20   0   84680   5220   4060 S   5.9   0.0   0:00.28 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.29 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.30 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.31 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.32 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.34 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.35 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.36 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.37 wrk
07202 yugm2     20   0   84680   5220   4060 S   5.9   0.0   0:00.39 wrk
07202 yugm2     20   0   84680   5220   4060 S   5.6   0.0   0:00.40 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.42 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.43 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.44 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.45 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.46 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.47 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.49 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.50 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.52 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.53 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.54 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.55 wrk
07202 yugm2     20   0   84680   5220   4060 S   0.0   0.0   0:00.56 wrk
