PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
82813 yugm2     20   0  533780  39416   4092 S   5.9   1.1   0:00.01 wrk
82813 yugm2     20   0  533780  39644   4092 S 123.5   1.1   0:00.42 wrk
82813 yugm2     20   0  533780  40396   4092 S 123.5   1.1   0:02.19 wrk
82813 yugm2     20   0  533780  40924   4092 S 129.4   1.1   0:03.99 wrk
82813 yugm2     20   0  533780  41716   4092 S 116.7   1.1   0:05.81 wrk
82813 yugm2     20   0  533780  41980   4092 S 129.4   1.1   0:07.62 wrk
82813 yugm2     20   0  533780  42244   4092 S 141.2   1.1   0:09.41 wrk
82813 yugm2     20   0  533780  43036   4092 S 122.2   1.2   0:11.13 wrk
82813 yugm2     20   0  533780  43744   4092 S 135.3   1.2   0:12.85 wrk
82813 yugm2     20   0  533780  43744   4092 S 141.2   1.2   0:14.57 wrk
82813 yugm2     20   0  533780  43744   4092 S 122.2   1.2   0:16.25 wrk
82813 yugm2     20   0  533780  43744   4092 S 141.2   1.2   0:18.07 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:19.86 wrk
82813 yugm2     20   0  533780  43744   4092 S 117.6   1.2   0:21.46 wrk
82813 yugm2     20   0  533780  43744   4092 S 127.8   1.2   0:22.97 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:24.78 wrk
82813 yugm2     20   0  533780  43744   4092 S 123.5   1.2   0:26.51 wrk
82813 yugm2     20   0  533780  43744   4092 S 123.5   1.2   0:28.25 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:30.02 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:31.82 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:33.58 wrk
82813 yugm2     20   0  533780  43744   4092 S 129.4   1.2   0:35.26 wrk
82813 yugm2     20   0  533780  43744   4092 S 135.3   1.2   0:37.05 wrk
