PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
72274 yugm2     20   0  608624  37516   4248 S   5.9   1.0   0:00.01 wrk
72274 yugm2     20   0  608624  37516   4248 S 122.2   1.0   0:00.38 wrk
72274 yugm2     20   0  608624  39288   4248 S 144.4   1.1   0:02.28 wrk
72274 yugm2     20   0  608624  40080   4248 S 129.4   1.1   0:04.08 wrk
72274 yugm2     20   0  608624  40608   4248 S 143.8   1.1   0:05.79 wrk
72274 yugm2     20   0  608624  41664   4248 S 111.8   1.1   0:07.48 wrk
72274 yugm2     20   0  608624  42192   4248 S 105.6   1.1   0:08.85 wrk
72274 yugm2     20   0  608624  43248   4248 S 135.3   1.2   0:10.60 wrk
72274 yugm2     20   0  608624  44444   4248 S 135.3   1.2   0:12.46 wrk
72274 yugm2     20   0  608624  44708   4248 S 143.8   1.2   0:14.15 wrk
72274 yugm2     20   0  608624  44708   4248 S 137.5   1.2   0:15.92 wrk
72274 yugm2     20   0  608624  44708   4248 S 141.2   1.2   0:17.69 wrk
72274 yugm2     20   0  608624  44708   4248 S 123.5   1.2   0:19.48 wrk
72274 yugm2     20   0  608624  44708   4248 S  52.9   1.2   0:20.75 wrk
72274 yugm2     20   0  608624  44708   4248 S 117.6   1.2   0:21.87 wrk
72274 yugm2     20   0  608624  44708   4248 S 133.3   1.2   0:23.55 wrk
72274 yugm2     20   0  608624  44708   4248 S 135.3   1.2   0:25.34 wrk
72274 yugm2     20   0  608624  44708   4248 S 138.9   1.2   0:27.22 wrk
72274 yugm2     20   0  608624  44708   4248 S 143.8   1.2   0:29.04 wrk
72274 yugm2     20   0  608624  44708   4248 S 141.2   1.2   0:30.94 wrk
72274 yugm2     20   0  608624  44708   4248 S 122.2   1.2   0:32.80 wrk
72274 yugm2     20   0  608624  44708   4248 S 118.8   1.2   0:34.14 wrk
72274 yugm2     20   0  608624  44708   4248 S 141.2   1.2   0:35.84 wrk
