PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
71790 yugm2     20   0  744252  21404   4264 S  11.8   0.6   0:00.02 wrk
71790 yugm2     20   0  744252  22420   4264 S  94.1   0.6   0:01.18 wrk
71790 yugm2     20   0  744252  25048   4264 S  94.1   0.7   0:02.76 wrk
71790 yugm2     20   0  744252  26368   4264 S 100.0   0.7   0:04.03 wrk
71790 yugm2     20   0  744252  27952   4264 S  88.2   0.7   0:05.46 wrk
71790 yugm2     20   0  744252  29272   4264 S  93.8   0.8   0:06.70 wrk
71790 yugm2     20   0  744252  30328   4264 S  47.1   0.8   0:07.91 wrk
71790 yugm2     20   0  744252  32760   4264 S  94.1   0.9   0:09.31 wrk
71790 yugm2     20   0  744252  32760   4264 S 112.5   0.9   0:10.94 wrk
71790 yugm2     20   0  744252  32760   4264 S  81.2   0.9   0:12.38 wrk
71790 yugm2     20   0  744252  32760   4264 S 100.0   0.9   0:13.66 wrk
71790 yugm2     20   0  744252  32760   4264 S 100.0   0.9   0:15.07 wrk
71790 yugm2     20   0  744252  32760   4264 S  93.8   0.9   0:16.60 wrk
71790 yugm2     20   0  744252  32760   4264 S  70.6   0.9   0:17.39 wrk
71790 yugm2     20   0  744252  32760   4264 S 100.0   0.9   0:18.75 wrk
71790 yugm2     20   0  744252  32760   4264 S 106.2   0.9   0:20.79 wrk
71790 yugm2     20   0  744252  32760   4264 S  94.1   0.9   0:22.41 wrk
71790 yugm2     20   0  744252  32760   4264 S 100.0   0.9   0:23.97 wrk
71790 yugm2     20   0  744252  32760   4264 S  94.1   0.9   0:25.39 wrk
71790 yugm2     20   0  744252  32760   4264 S  94.1   0.9   0:27.06 wrk
