PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
75977 yugm2     20   0  346652   4516   4016 S   0.0   0.1   0:00.00 wrk
75977 yugm2     20   0  744252  22716   4016 S  88.2   0.6   0:00.82 wrk
75977 yugm2     20   0  744252  24804   4016 S  88.2   0.7   0:02.30 wrk
75977 yugm2     20   0  744252  26916   4016 S 100.0   0.7   0:03.64 wrk
75977 yugm2     20   0  744252  28236   4016 S 100.0   0.8   0:04.87 wrk
75977 yugm2     20   0  744252  29820   4016 S  94.1   0.8   0:06.15 wrk
75977 yugm2     20   0  744252  31932   4016 S  94.1   0.9   0:07.63 wrk
75977 yugm2     20   0  744252  34024   4016 S  94.1   0.9   0:09.30 wrk
75977 yugm2     20   0  744252  34492   4016 S  94.1   0.9   0:10.74 wrk
75977 yugm2     20   0  744252  34492   4016 S  88.2   0.9   0:12.23 wrk
75977 yugm2     20   0  744252  34492   4016 S 106.2   0.9   0:13.46 wrk
75977 yugm2     20   0  744252  34492   4016 S  83.3   0.9   0:14.93 wrk
75977 yugm2     20   0  744252  34492   4016 S 100.0   0.9   0:16.35 wrk
75977 yugm2     20   0  744252  34492   4016 S 100.0   0.9   0:17.66 wrk
75977 yugm2     20   0  744252  34492   4016 S 100.0   0.9   0:18.87 wrk
75977 yugm2     20   0  744252  34492   4016 S  93.8   0.9   0:20.42 wrk
75977 yugm2     20   0  744252  34492   4016 S  94.1   0.9   0:21.78 wrk
75977 yugm2     20   0  744252  34492   4016 S  94.1   0.9   0:23.22 wrk
75977 yugm2     20   0  744252  34492   4016 S  88.2   0.9   0:24.53 wrk
75977 yugm2     20   0  744252  34492   4016 S  88.2   0.9   0:26.01 wrk
75977 yugm2     20   0  744252  34492   4016 S 100.0   0.9   0:27.38 wrk
