PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
75014 yugm2     20   0  559796  66168   4224 S   0.0   1.8   0:00.01 wrk
75014 yugm2     20   0  559796  66572   4224 S  82.4   1.8   0:00.75 wrk
75014 yugm2     20   0  559796  66836   4224 S  70.6   1.8   0:01.81 wrk
75014 yugm2     20   0  559796  67100   4224 S  70.6   1.8   0:02.80 wrk
75014 yugm2     20   0  559796  67364   4224 S  76.5   1.8   0:03.73 wrk
75014 yugm2     20   0  559796  67364   4224 S  64.7   1.8   0:04.60 wrk
75014 yugm2     20   0  559796  67628   4224 S  70.6   1.8   0:05.46 wrk
75014 yugm2     20   0  559796  67628   4224 S  58.8   1.8   0:06.27 wrk
75014 yugm2     20   0  559796  67852   4224 S  56.2   1.8   0:07.06 wrk
75014 yugm2     20   0  559796  67852   4224 S  52.9   1.8   0:07.74 wrk
75014 yugm2     20   0  559796  68116   4224 S  52.9   1.8   0:08.46 wrk
75014 yugm2     20   0  559796  68116   4224 S  64.7   1.8   0:09.16 wrk
75014 yugm2     20   0  559796  68116   4224 S  52.9   1.8   0:09.92 wrk
75014 yugm2     20   0  559796  68116   4224 S  47.1   1.8   0:10.65 wrk
75014 yugm2     20   0  559796  68116   4224 S  50.0   1.8   0:11.30 wrk
75014 yugm2     20   0  559796  68380   4224 S  50.0   1.8   0:11.98 wrk
75014 yugm2     20   0  559796  68380   4224 S  50.0   1.8   0:12.63 wrk
75014 yugm2     20   0  559796  68380   4224 S  41.2   1.8   0:13.22 wrk
75014 yugm2     20   0  559796  68380   4224 S  37.5   1.8   0:13.79 wrk
75014 yugm2     20   0  559796  68380   4224 S  29.4   1.8   0:14.38 wrk
