PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
17092 yugm2     20   0 1038328 160852   4180 S   0.0   4.3   0:00.03 wrk
17092 yugm2     20   0 1038328 162372   4180 S 117.4   4.3   0:02.57 wrk
17092 yugm2     20   0 1038328 162900   4180 S 135.3   4.4   0:04.52 wrk
17092 yugm2     20   0 1038328 163956   4180 S 133.3   4.4   0:08.41 wrk
17092 yugm2     20   0 1038328 164748   4180 S 127.8   4.4   0:10.49 wrk
17092 yugm2     20   0 1038328 164748   4180 S 131.6   4.4   0:12.42 wrk
17092 yugm2     20   0 1038328 166272   4180 S 121.1   4.4   0:14.24 wrk
17092 yugm2     20   0 1038328 166272   4180 S 126.3   4.4   0:16.06 wrk
17092 yugm2     20   0 1038328 166800   4180 S 100.0   4.5   0:17.95 wrk
17092 yugm2     20   0 1038328 166800   4180 S 121.1   4.5   0:19.79 wrk
17092 yugm2     20   0 1038328 167592   4180 S 155.6   4.5   0:21.70 wrk
17092 yugm2     20   0 1038328 167856   4180 S 126.3   4.5   0:23.46 wrk
17092 yugm2     20   0 1038328 168120   4180 S 129.4   4.5   0:25.14 wrk
17092 yugm2     20   0 1038328 168384   4180 S 123.5   4.5   0:26.88 wrk
17092 yugm2     20   0 1038328 168648   4180 S 122.2   4.5   0:28.58 wrk
17092 yugm2     20   0 1038328 168648   4180 S 121.1   4.5   0:30.30 wrk
17092 yugm2     20   0 1038328 169704   4180 S 110.5   4.5   0:32.22 wrk
17092 yugm2     20   0 1038328 169704   4180 S 111.1   4.5   0:33.87 wrk
17092 yugm2     20   0 1038328 170232   4180 S 127.8   4.6   0:35.69 wrk
17092 yugm2     20   0 1038328 170232   4180 S 123.5   4.6   0:37.26 wrk
