PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.00 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.01 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.02 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.04 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.05 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.06 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.08 wrk
06681 yugm2     20   0  753356   5120   4188 S   0.0   0.0   0:00.09 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.11 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.6   0.0   0:00.15 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.6   0.0   0:00.18 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.21 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.25 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.29 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.31 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.6   0.0   0:00.36 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.6   0.0   0:00.39 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.42 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.46 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.49 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.52 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.55 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.59 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.63 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.66 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.70 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.73 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.76 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.80 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.83 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.86 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.90 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:00.93 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:00.96 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.00 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.04 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.06 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.10 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.14 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.17 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.20 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.23 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.27 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.30 wrk
06681 yugm2     20   0  753356   7720   4188 S   0.0   0.0   0:01.33 wrk
06681 yugm2     20   0  753356   7720   4188 S   5.9   0.0   0:01.37 wrk
06681 yugm2     20   0  753356   7720   4188 S  11.8   0.0   0:01.41 wrk
