PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
07508 yugm2     20   0  655436  84392   4020 S   5.9   2.3   0:00.01 wrk
07508 yugm2     20   0  655436  84392   4020 S  95.2   2.3   0:00.44 wrk
07508 yugm2     20   0  655436  85016   4020 S 105.9   2.3   0:02.02 wrk
07508 yugm2     20   0  655436  85544   4020 S 105.6   2.3   0:03.40 wrk
07508 yugm2     20   0  655436  85808   4020 S  94.1   2.3   0:04.77 wrk
07508 yugm2     20   0  655436  85808   4020 S  88.9   2.3   0:06.05 wrk
07508 yugm2     20   0  655436  86072   4020 S  82.4   2.3   0:07.16 wrk
07508 yugm2     20   0  655436  86336   4020 S  88.2   2.3   0:08.39 wrk
07508 yugm2     20   0  655436  86984   4020 S  70.6   2.3   0:09.43 wrk
07508 yugm2     20   0  655436  87248   4020 S  64.7   2.3   0:10.47 wrk
07508 yugm2     20   0  655436  87248   4020 S  64.7   2.3   0:11.53 wrk
07508 yugm2     20   0  655436  87512   4020 S  70.6   2.3   0:12.97 wrk
07508 yugm2     20   0  655436  87776   4020 S  58.8   2.3   0:14.14 wrk
07508 yugm2     20   0  655436  87776   4020 S  64.7   2.3   0:15.08 wrk
07508 yugm2     20   0  655436  88040   4020 S  58.8   2.4   0:15.97 wrk
07508 yugm2     20   0  655436  88040   4020 S  58.8   2.4   0:16.80 wrk
07508 yugm2     20   0  655436  88832   4020 S  52.9   2.4   0:17.56 wrk
07508 yugm2     20   0  655436  88832   4020 S  52.9   2.4   0:18.29 wrk
07508 yugm2     20   0  655436  88832   4020 S  52.9   2.4   0:18.98 wrk
07508 yugm2     20   0  655436  88832   4020 S  47.1   2.4   0:19.66 wrk
07508 yugm2     20   0  655436  89096   4020 S  47.1   2.4   0:20.31 wrk
07508 yugm2     20   0  655436  89360   4020 S  47.1   2.4   0:20.92 wrk
