PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
65149 yugm2     20   0 1863092 182044   4164 D  16.7   4.9   0:00.03 wrk
65149 yugm2     20   0 3278736 894692   4164 S 200.0  23.9   0:10.91 wrk
65149 yugm2     20   0 3278736 915948   4164 S 124.0  24.5   0:16.47 wrk
65149 yugm2     20   0 3278736 919044   4164 S 173.7  24.6   0:18.91 wrk
65149 yugm2     20   0 3278736 919812   4164 S 148.0  24.6   0:21.15 wrk
65149 yugm2     20   0 3278736 920852   4164 S 131.8  24.6   0:23.12 wrk
65149 yugm2     20   0 3278736 921644   4164 S 122.2  24.6   0:24.74 wrk
65149 yugm2     20   0 3278736 921644   4164 S 115.0  24.6   0:26.20 wrk
65149 yugm2     20   0 3278736 921644   4164 S 110.0  24.6   0:27.68 wrk
65149 yugm2     20   0 3278736 921904   4164 S  94.7  24.6   0:29.11 wrk
65149 yugm2     20   0 3278736 922164   4164 S  89.5  24.7   0:30.25 wrk
65149 yugm2     20   0 3278736 922428   4164 S  78.9  24.7   0:31.42 wrk
65149 yugm2     20   0 3278736 922692   4164 S  66.7  24.7   0:32.45 wrk
65149 yugm2     20   0 3278736 922692   4164 S  84.2  24.7   0:33.58 wrk
65149 yugm2     20   0 3278736 922956   4164 S  77.8  24.7   0:34.67 wrk
65149 yugm2     20   0 3278736 922956   4164 S  61.1  24.7   0:35.64 wrk
