PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
62620 yugm2     20   0 1115852  13364   4148 S   0.0   0.4   0:00.00 wrk
62620 yugm2     20   0 1115852  17032   4148 S 133.3   0.5   0:01.67 wrk
62620 yugm2     20   0 1115852  20176   4148 S  76.5   0.5   0:03.08 wrk
62620 yugm2     20   0 1115852  23872   4148 S 117.6   0.6   0:04.41 wrk
62620 yugm2     20   0 1115852  27304   4148 S 123.5   0.7   0:06.09 wrk
62620 yugm2     20   0 1115852  31264   4148 S 137.5   0.8   0:07.86 wrk
62620 yugm2     20   0 1115852  34168   4148 S 135.3   0.9   0:09.61 wrk
62620 yugm2     20   0 1115852  35752   4148 S 116.7   1.0   0:11.36 wrk
62620 yugm2     20   0 1115852  36472   4148 S 138.9   1.0   0:13.18 wrk
62620 yugm2     20   0 1115852  36472   4148 S 121.1   1.0   0:14.99 wrk
62620 yugm2     20   0 1115852  36472   4148 S 141.2   1.0   0:16.76 wrk
62620 yugm2     20   0 1115852  36472   4148 S 138.9   1.0   0:18.60 wrk
62620 yugm2     20   0 1115852  36472   4148 S 135.3   1.0   0:20.39 wrk
62620 yugm2     20   0 1115852  36472   4148 S 129.4   1.0   0:22.13 wrk
62620 yugm2     20   0 1115852  36472   4148 S 123.5   1.0   0:23.82 wrk
62620 yugm2     20   0 1115852  36472   4148 S 127.8   1.0   0:25.56 wrk
62620 yugm2     20   0 1115852  36472   4148 S 135.3   1.0   0:27.29 wrk
62620 yugm2     20   0 1115852  36472   4148 S 100.0   1.0   0:28.92 wrk
62620 yugm2     20   0 1115852  36472   4148 S 100.0   1.0   0:30.03 wrk
62620 yugm2     20   0 1115852  36472   4148 S 143.8   1.0   0:31.65 wrk
62620 yugm2     20   0 1115852  36472   4148 S 122.2   1.0   0:33.41 wrk
62620 yugm2     20   0 1115852  36472   4148 S 135.3   1.0   0:35.19 wrk
62620 yugm2     20   0 1115852  36472   4148 S 137.5   1.0   0:36.86 wrk
62620 yugm2     20   0 1115852  36472   4148 S 129.4   1.0   0:38.51 wrk
