PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
02212 yugm2     20   0 1793780   5740   4008 S   0.0   0.0   0:00.00 wrk
02212 yugm2     20   0 1793780   5740   4008 S   0.0   0.0   0:00.01 wrk
02212 yugm2     20   0 1793780   5740   4008 S  11.8   0.0   0:00.03 wrk
02212 yugm2     20   0 1793780   5740   4008 S   5.6   0.0   0:00.04 wrk
02212 yugm2     20   0 1793780   5740   4008 S   0.0   0.0   0:00.04 wrk
02212 yugm2     20   0 1793780   5740   4008 S   0.0   0.0   0:00.05 wrk
02212 yugm2     20   0 1793780   5740   4008 S   0.0   0.0   0:00.06 wrk
02212 yugm2     20   0 1793780   5740   4008 S   5.6   0.0   0:00.07 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:00.11 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:00.18 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:00.23 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:00.31 wrk
02212 yugm2     20   0 1793780  11980   4008 S  11.8   0.0   0:00.38 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:00.44 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:00.51 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:00.57 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:00.64 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:00.71 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:00.78 wrk
02212 yugm2     20   0 1793780  11980   4008 S  11.8   0.0   0:00.84 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:00.89 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:00.96 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.02 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:01.09 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:01.15 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:01.22 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.28 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.35 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:01.41 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.48 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:01.54 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:01.61 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.68 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.74 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.80 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.87 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:01.93 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:02.00 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:02.06 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:02.13 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.6   0.0   0:02.20 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:02.27 wrk
02212 yugm2     20   0 1793780  11980   4008 S   0.0   0.0   0:02.32 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:02.39 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:02.46 wrk
02212 yugm2     20   0 1793780  11980   4008 S  11.8   0.0   0:02.53 wrk
02212 yugm2     20   0 1793780  11980   4008 S   5.9   0.0   0:02.60 wrk
