PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.00 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.01 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.02 wrk
16349 yugm2     20   0  158828   4836   4172 S   5.9   0.0   0:00.03 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.04 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.05 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.07 wrk
16349 yugm2     20   0  158828   4836   4172 S   0.0   0.0   0:00.08 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.09 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.10 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.12 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.14 wrk
16349 yugm2     20   0  158828   5356   4172 S   5.9   0.0   0:00.16 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.17 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.18 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.20 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.21 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.22 wrk
16349 yugm2     20   0  158828   5356   4172 S  11.8   0.0   0:00.25 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.26 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.27 wrk
16349 yugm2     20   0  158828   5356   4172 S   5.9   0.0   0:00.29 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.30 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.31 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.32 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.34 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.36 wrk
16349 yugm2     20   0  158828   5356   4172 S   5.9   0.0   0:00.38 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.39 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.40 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.42 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.43 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.45 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.47 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.48 wrk
16349 yugm2     20   0  158828   5356   4172 S   5.9   0.0   0:00.50 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.51 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.52 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.54 wrk
16349 yugm2     20   0  158828   5356   4172 S   5.9   0.0   0:00.56 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.57 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.58 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.60 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.61 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.63 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.65 wrk
16349 yugm2     20   0  158828   5356   4172 S   0.0   0.0   0:00.66 wrk
