PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
96258 yugm2     20   0 1821692  16016   4164 S 166.7   0.4   0:00.30 wrk
96258 yugm2     20   0 1821692  29016   4164 S 154.5   0.8   0:03.10 wrk
96258 yugm2     20   0 1821692  42216   4164 S 145.5   1.1   0:05.66 wrk
96258 yugm2     20   0 1821692  42216   4164 S 110.5   1.1   0:08.09 wrk
96258 yugm2     20   0 1821692  50400   4164 S 127.3   1.3   0:09.91 wrk
96258 yugm2     20   0 1821692  54888   4164 S 131.6   1.5   0:11.76 wrk
96258 yugm2     20   0 1821692  68676   4164 S 183.9   1.8   0:15.56 wrk
96258 yugm2     20   0 1821692  79492   4164 S 133.3   2.1   0:19.25 wrk
96258 yugm2     20   0 1821692  79492   4164 S 179.2   2.1   0:22.33 wrk
96258 yugm2     20   0 1821692  79492   4164 S 116.7   2.1   0:24.33 wrk
96258 yugm2     20   0 1821692  79492   4164 S 142.1   2.1   0:26.46 wrk
96258 yugm2     20   0 1821692  79492   4164 S 141.7   2.1   0:29.36 wrk
96258 yugm2     20   0 1821692  79492   4164 S 152.0   2.1   0:32.52 wrk
96258 yugm2     20   0 1821692  79492   4164 S 156.5   2.1   0:35.95 wrk
96258 yugm2     20   0 1821692  79492   4164 S 157.9   2.1   0:38.45 wrk
96258 yugm2     20   0 1821692  79492   4164 S 129.2   2.1   0:41.06 wrk
96258 yugm2     20   0 1821692  79492   4164 S 145.5   2.1   0:43.59 wrk
96258 yugm2     20   0 1821692  79492   4164 S 163.6   2.1   0:46.04 wrk
