PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   4832   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.00 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.02 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
31150 yugm2     20   0   84512   5272   4160 S   0.0   0.0   0:00.03 wrk
