PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
03744 yugm2     20   0  966172  13212   4260 S  18.8   0.4   0:00.03 wrk
03744 yugm2     20   0  966172  17920   4260 S  82.4   0.5   0:01.36 wrk
03744 yugm2     20   0  966172  21352   4260 S  82.4   0.6   0:02.49 wrk
03744 yugm2     20   0  966172  23464   4260 S  76.5   0.6   0:03.62 wrk
03744 yugm2     20   0  966172  26104   4260 S  82.4   0.7   0:04.68 wrk
03744 yugm2     20   0  966172  29536   4260 S  81.2   0.8   0:06.03 wrk
03744 yugm2     20   0  966172  32968   4260 S  76.5   0.9   0:07.27 wrk
03744 yugm2     20   0  966172  34912   4260 S  70.6   0.9   0:08.38 wrk
03744 yugm2     20   0  966172  34912   4260 S  93.8   0.9   0:09.68 wrk
03744 yugm2     20   0  966172  34912   4260 S  88.2   0.9   0:11.07 wrk
03744 yugm2     20   0  966172  34912   4260 S  81.2   0.9   0:12.23 wrk
03744 yugm2     20   0  966172  34912   4260 S  81.2   0.9   0:13.43 wrk
03744 yugm2     20   0  966172  34912   4260 S  76.5   0.9   0:14.64 wrk
03744 yugm2     20   0  966172  34912   4260 S  17.6   0.9   0:15.55 wrk
03744 yugm2     20   0  966172  34912   4260 S  47.1   0.9   0:16.00 wrk
03744 yugm2     20   0  966172  34912   4260 S  70.6   0.9   0:16.73 wrk
03744 yugm2     20   0  966172  34912   4260 S 100.0   0.9   0:17.99 wrk
03744 yugm2     20   0  966172  34912   4260 S  93.8   0.9   0:19.28 wrk
03744 yugm2     20   0  966172  34912   4260 S  94.1   0.9   0:20.65 wrk
03744 yugm2     20   0  966172  34912   4260 S 106.2   0.9   0:22.01 wrk
03744 yugm2     20   0  966172  34912   4260 S  56.2   0.9   0:23.31 wrk
