PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
73112 yugm2     20   0 1038932  15520   4264 S  25.0   0.4   0:00.04 wrk
73112 yugm2     20   0 1038932  19432   4264 S 106.2   0.5   0:01.43 wrk
73112 yugm2     20   0 1038932  22600   4264 S 100.0   0.6   0:02.96 wrk
73112 yugm2     20   0 1038932  26560   4264 S  88.2   0.7   0:04.34 wrk
73112 yugm2     20   0 1038932  28144   4264 S 100.0   0.8   0:05.56 wrk
73112 yugm2     20   0 1038932  31312   4264 S 100.0   0.8   0:07.12 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.2   0.9   0:08.57 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.2   0.9   0:10.13 wrk
73112 yugm2     20   0 1038932  35272   4264 S  94.1   0.9   0:11.68 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.2   0.9   0:13.12 wrk
73112 yugm2     20   0 1038932  35272   4264 S  93.8   0.9   0:14.43 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.2   0.9   0:15.85 wrk
73112 yugm2     20   0 1038932  35272   4264 S  94.1   0.9   0:17.21 wrk
73112 yugm2     20   0 1038932  35272   4264 S  94.1   0.9   0:18.66 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.9   0.9   0:20.17 wrk
73112 yugm2     20   0 1038932  35272   4264 S  83.3   0.9   0:21.61 wrk
73112 yugm2     20   0 1038932  35272   4264 S  93.8   0.9   0:23.06 wrk
73112 yugm2     20   0 1038932  35272   4264 S 100.0   0.9   0:24.35 wrk
73112 yugm2     20   0 1038932  35272   4264 S  94.1   0.9   0:25.78 wrk
73112 yugm2     20   0 1038932  35272   4264 S  88.2   0.9   0:27.18 wrk
