PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
64733 yugm2     20   0  966172  17244   4196 S  23.5   0.5   0:00.04 wrk
64733 yugm2     20   0  966172  19840   4196 S 129.4   0.5   0:01.50 wrk
64733 yugm2     20   0  966172  23792   4196 S 135.3   0.6   0:03.17 wrk
64733 yugm2     20   0  966172  26432   4196 S 135.3   0.7   0:04.78 wrk
64733 yugm2     20   0  966172  29072   4196 S 116.7   0.8   0:06.44 wrk
64733 yugm2     20   0  966172  31448   4196 S 137.5   0.8   0:08.15 wrk
64733 yugm2     20   0  966172  33560   4196 S 129.4   0.9   0:09.86 wrk
64733 yugm2     20   0  966172  34088   4196 S 127.8   0.9   0:11.56 wrk
64733 yugm2     20   0  966172  34088   4196 S 135.3   0.9   0:13.27 wrk
64733 yugm2     20   0  966172  34088   4196 S 135.3   0.9   0:15.00 wrk
64733 yugm2     20   0  966172  34088   4196 S 129.4   0.9   0:16.69 wrk
64733 yugm2     20   0  966172  34088   4196 S 129.4   0.9   0:18.41 wrk
64733 yugm2     20   0  966172  34088   4196 S 122.2   0.9   0:20.19 wrk
64733 yugm2     20   0  966172  34088   4196 S 123.5   0.9   0:21.87 wrk
64733 yugm2     20   0  966172  34088   4196 S 117.6   0.9   0:23.54 wrk
64733 yugm2     20   0  966172  34088   4196 S 129.4   0.9   0:25.17 wrk
64733 yugm2     20   0  966172  34088   4196 S 135.3   0.9   0:26.85 wrk
64733 yugm2     20   0  966172  34088   4196 S 137.5   0.9   0:28.56 wrk
64733 yugm2     20   0  966172  34312   4196 S 122.2   0.9   0:30.31 wrk
64733 yugm2     20   0  966172  34312   4196 S 135.3   0.9   0:32.02 wrk
64733 yugm2     20   0  966172  34312   4196 S 116.7   0.9   0:33.68 wrk
64733 yugm2     20   0  966172  34312   4196 S 125.0   0.9   0:35.27 wrk
64733 yugm2     20   0  966172  34312   4196 S 111.8   0.9   0:36.83 wrk
