PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
78371 yugm2     20   0  346652   4700   4200 S   0.0   0.1   0:00.00 wrk
78371 yugm2     20   0  472988  55900   4200 S  82.4   1.5   0:00.18 wrk
78371 yugm2     20   0  472988  56060   4200 S  93.8   1.5   0:01.30 wrk
78371 yugm2     20   0  472988  56324   4200 S  88.2   1.5   0:02.44 wrk
78371 yugm2     20   0  472988  56324   4200 S  94.1   1.5   0:03.59 wrk
78371 yugm2     20   0  472988  56324   4200 S  88.2   1.5   0:04.74 wrk
78371 yugm2     20   0  472988  56324   4200 S  88.2   1.5   0:05.88 wrk
78371 yugm2     20   0  472988  56588   4200 S  82.4   1.5   0:07.02 wrk
78371 yugm2     20   0  472988  56812   4200 S  58.8   1.5   0:08.06 wrk
78371 yugm2     20   0  472988  56812   4200 S  94.1   1.5   0:09.06 wrk
78371 yugm2     20   0  472988  56812   4200 S  87.5   1.5   0:10.20 wrk
78371 yugm2     20   0  472988  56812   4200 S  88.2   1.5   0:11.34 wrk
78371 yugm2     20   0  472988  56812   4200 S  94.1   1.5   0:12.48 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:13.64 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:14.79 wrk
78371 yugm2     20   0  472988  57076   4200 S  83.3   1.5   0:15.94 wrk
78371 yugm2     20   0  472988  57076   4200 S  94.1   1.5   0:17.10 wrk
78371 yugm2     20   0  472988  57076   4200 S  94.1   1.5   0:18.25 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:19.39 wrk
78371 yugm2     20   0  472988  57076   4200 S  94.1   1.5   0:20.55 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:21.69 wrk
78371 yugm2     20   0  472988  57076   4200 S  94.1   1.5   0:22.87 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:24.03 wrk
78371 yugm2     20   0  472988  57076   4200 S  88.2   1.5   0:25.18 wrk
