PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
88718 yugm2     20   0  917852  43900   4228 S   5.9   1.2   0:00.01 wrk
88718 yugm2     20   0  917852  45428   4228 S 100.0   1.2   0:01.05 wrk
88718 yugm2     20   0  917852  47492   4228 S  88.2   1.3   0:03.02 wrk
88718 yugm2     20   0  917852  48284   4228 S  87.5   1.3   0:04.17 wrk
88718 yugm2     20   0  917852  48812   4228 S  82.4   1.3   0:05.26 wrk
88718 yugm2     20   0  917852  49076   4228 S  77.8   1.3   0:06.32 wrk
88718 yugm2     20   0  917852  50132   4228 S  82.4   1.3   0:07.40 wrk
88718 yugm2     20   0  917852  50924   4228 S  82.4   1.4   0:08.41 wrk
88718 yugm2     20   0  917852  52268   4228 S  66.7   1.4   0:09.35 wrk
88718 yugm2     20   0  917852  53020   4228 S  68.8   1.4   0:10.27 wrk
88718 yugm2     20   0  917852  53812   4228 S  64.7   1.4   0:11.36 wrk
88718 yugm2     20   0  917852  54076   4228 S  47.1   1.4   0:12.13 wrk
88718 yugm2     20   0  917852  54340   4228 S  52.9   1.5   0:12.65 wrk
88718 yugm2     20   0  917852  54868   4228 S  64.7   1.5   0:13.48 wrk
88718 yugm2     20   0  917852  55132   4228 S  58.8   1.5   0:14.45 wrk
88718 yugm2     20   0  917852  55132   4228 S  58.8   1.5   0:15.20 wrk
88718 yugm2     20   0  917852  55132   4228 S  58.8   1.5   0:15.97 wrk
88718 yugm2     20   0  917852  55132   4228 S  47.1   1.5   0:16.75 wrk
88718 yugm2     20   0  917852  55132   4228 S  56.2   1.5   0:17.54 wrk
88718 yugm2     20   0  917852  55132   4228 S  64.7   1.5   0:18.28 wrk
88718 yugm2     20   0  917852  55132   4228 S  52.9   1.5   0:19.03 wrk
88718 yugm2     20   0  917852  55132   4228 S  47.1   1.5   0:19.70 wrk
