PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
70953 yugm2     20   0  533780  39548   4228 S   5.9   1.1   0:00.01 wrk
70953 yugm2     20   0  533780  40004   4228 S 122.2   1.1   0:00.56 wrk
70953 yugm2     20   0  533780  41060   4228 S 122.2   1.1   0:02.32 wrk
70953 yugm2     20   0  533780  41852   4228 S 111.1   1.1   0:04.11 wrk
70953 yugm2     20   0  533780  42644   4228 S 135.3   1.1   0:05.97 wrk
70953 yugm2     20   0  533780  43436   4228 S 122.2   1.2   0:07.70 wrk
70953 yugm2     20   0  533780  44228   4228 S 129.4   1.2   0:09.42 wrk
70953 yugm2     20   0  533780  44756   4228 S 126.3   1.2   0:11.16 wrk
70953 yugm2     20   0  533780  45732   4228 S 123.5   1.2   0:12.87 wrk
70953 yugm2     20   0  533780  45732   4228 S 135.3   1.2   0:14.59 wrk
70953 yugm2     20   0  533780  45732   4228 S 123.5   1.2   0:16.31 wrk
70953 yugm2     20   0  533780  45732   4228 S 129.4   1.2   0:18.00 wrk
70953 yugm2     20   0  533780  45732   4228 S 123.5   1.2   0:19.73 wrk
70953 yugm2     20   0  533780  45732   4228 S  52.9   1.2   0:21.10 wrk
70953 yugm2     20   0  533780  45732   4228 S  87.5   1.2   0:21.87 wrk
70953 yugm2     20   0  533780  45732   4228 S 129.4   1.2   0:23.33 wrk
70953 yugm2     20   0  533780  45732   4228 S 135.3   1.2   0:25.07 wrk
70953 yugm2     20   0  533780  45732   4228 S 127.8   1.2   0:26.81 wrk
70953 yugm2     20   0  533780  45732   4228 S 123.5   1.2   0:28.49 wrk
70953 yugm2     20   0  533780  45732   4228 S 137.5   1.2   0:30.32 wrk
70953 yugm2     20   0  533780  45732   4228 S 141.2   1.2   0:32.11 wrk
70953 yugm2     20   0  533780  45732   4228 S 100.0   1.2   0:33.72 wrk
70953 yugm2     20   0  533780  45732   4228 S 123.5   1.2   0:35.23 wrk
