PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.01 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.05 wrk
57262 yugm2     20   0  307460   4636   3952 S   0.0   0.0   0:00.09 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.14 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.18 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.22 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.27 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.31 wrk
57262 yugm2     20   0  307460   4636   3952 S   5.9   0.0   0:00.36 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.40 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.45 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.50 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.54 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.59 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:00.63 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:00.67 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.72 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.77 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.81 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:00.86 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:00.90 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:00.95 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:00.99 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.04 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.09 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.13 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.18 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.22 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.27 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.32 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.36 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.41 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.46 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.51 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.55 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.60 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.64 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.70 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.74 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.79 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.84 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.88 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:01.93 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:01.98 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:02.02 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:02.07 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:02.12 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:02.16 wrk
57262 yugm2     20   0  307460   5592   3952 S   5.9   0.0   0:02.21 wrk
57262 yugm2     20   0  307460   5592   3952 S   0.0   0.0   0:02.25 wrk
