PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
10167 yugm2     20   0 1558980  54804   4100 S   5.9   1.5   0:00.01 wrk
10167 yugm2     20   0 1558980  57356   4100 S 100.0   1.5   0:01.33 wrk
10167 yugm2     20   0 1558980  61508   4100 S 100.0   1.6   0:03.21 wrk
10167 yugm2     20   0 1558980  62036   4100 S 100.0   1.7   0:04.64 wrk
10167 yugm2     20   0 1558980  64148   4100 S  83.3   1.7   0:06.36 wrk
10167 yugm2     20   0 1558980  64940   4100 S  77.8   1.7   0:07.70 wrk
10167 yugm2     20   0 1558980  66260   4100 S  82.4   1.8   0:08.87 wrk
10167 yugm2     20   0 1558980  70032   4100 S  76.5   1.9   0:09.95 wrk
10167 yugm2     20   0 1558980  70752   4100 S  64.7   1.9   0:10.89 wrk
10167 yugm2     20   0 1558980  71764   4100 S  64.7   1.9   0:11.82 wrk
10167 yugm2     20   0 1558980  72744   4100 S  61.1   1.9   0:12.72 wrk
10167 yugm2     20   0 1558980  73512   4100 S  61.1   2.0   0:13.55 wrk
10167 yugm2     20   0 1558980  73776   4100 S  61.1   2.0   0:14.33 wrk
10167 yugm2     20   0 1558980  74040   4100 S  47.1   2.0   0:15.06 wrk
10167 yugm2     20   0 1558980  74832   4100 S  52.9   2.0   0:15.78 wrk
10167 yugm2     20   0 1558980  75096   4100 S  41.2   2.0   0:16.42 wrk
10167 yugm2     20   0 1558980  75624   4100 S  47.1   2.0   0:17.00 wrk
10167 yugm2     20   0 1558980  75888   4100 S  44.4   2.0   0:17.61 wrk
10167 yugm2     20   0 1558980  76152   4100 S  33.3   2.0   0:18.19 wrk
10167 yugm2     20   0 1558980  76152   4100 S  35.3   2.0   0:18.70 wrk
10167 yugm2     20   0 1558980  76680   4100 S  35.3   2.0   0:19.18 wrk
10167 yugm2     20   0 1558980  76944   4100 S  33.3   2.1   0:19.63 wrk
10167 yugm2     20   0 1558980  77472   4100 S  29.4   2.1   0:20.06 wrk
