PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
90856 yugm2     20   0 1601696  18448   4088 S  64.7   0.5   0:00.11 wrk
90856 yugm2     20   0 1601696  38396   4088 S 200.0   1.0   0:06.09 wrk
90856 yugm2     20   0 1601696  53444   4088 S 200.0   1.4   0:12.04 wrk
90856 yugm2     20   0 1601696  71124   4088 S 181.5   1.9   0:18.25 wrk
90856 yugm2     20   0 1601696  71124   4088 S  97.1   1.9   0:23.46 wrk
90856 yugm2     20   0 1601696  71124   4088 S 129.7   1.9   0:30.53 wrk
90856 yugm2     20   0 1601696  71124   4088 S 123.3   1.9   0:36.32 wrk
90856 yugm2     20   0 1601696  71124   4088 S 167.7   1.9   0:42.22 wrk
90856 yugm2     20   0 1601696  71124   4088 S 166.7   1.9   0:47.53 wrk
90856 yugm2     20   0 1601696  71124   4088 S 128.1   1.9   0:50.46 wrk
