PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.00 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.01 wrk
05144 yugm2     20   0  158828   4680   4000 S   5.9   0.0   0:00.02 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.03 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.04 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.05 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.06 wrk
05144 yugm2     20   0  158828   4680   4000 S   0.0   0.0   0:00.07 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.09 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.10 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.12 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.13 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.15 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.17 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.18 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.19 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.21 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.23 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.24 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.26 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.27 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.29 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.30 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.31 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.33 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.35 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.36 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.38 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.39 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.40 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.42 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.43 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.45 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.46 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.49 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.50 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.51 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.52 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.54 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.55 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.57 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.58 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.60 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.61 wrk
05144 yugm2     20   0  158828   5200   4000 S   5.9   0.0   0:00.63 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.64 wrk
05144 yugm2     20   0  158828   5200   4000 S   0.0   0.0   0:00.65 wrk
