PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
00385 yugm2     20   0  796404  74608   4216 S   5.9   2.0   0:00.01 wrk
00385 yugm2     20   0  796404  74844   4216 S 200.0   2.0   0:00.81 wrk
00385 yugm2     20   0  796404  76304   4216 S 164.7   2.0   0:02.77 wrk
00385 yugm2     20   0  796404  77096   4216 S 164.7   2.1   0:04.70 wrk
00385 yugm2     20   0  796404  78152   4216 S 144.4   2.1   0:06.59 wrk
00385 yugm2     20   0  796404  78944   4216 S 152.9   2.1   0:08.44 wrk
00385 yugm2     20   0  796404  79208   4216 S 152.9   2.1   0:10.24 wrk
00385 yugm2     20   0  796404  80264   4216 S 138.9   2.1   0:12.09 wrk
00385 yugm2     20   0  796404  81448   4216 S 147.1   2.2   0:13.84 wrk
00385 yugm2     20   0  796404  82160   4216 S 142.1   2.2   0:15.75 wrk
00385 yugm2     20   0  796404  82688   4216 S 135.3   2.2   0:17.51 wrk
00385 yugm2     20   0  796404  83216   4216 S 120.0   2.2   0:19.43 wrk
00385 yugm2     20   0  796404  83744   4216 S 152.9   2.2   0:21.28 wrk
00385 yugm2     20   0  796404  84536   4216 S 138.9   2.3   0:23.12 wrk
00385 yugm2     20   0  796404  85064   4216 S 147.1   2.3   0:24.99 wrk
00385 yugm2     20   0  796404  85592   4216 S 141.2   2.3   0:26.84 wrk
00385 yugm2     20   0  796404  85856   4216 S 127.8   2.3   0:28.62 wrk
00385 yugm2     20   0  796404  85856   4216 S 127.8   2.3   0:30.37 wrk
00385 yugm2     20   0  796404  85856   4216 S 127.8   2.3   0:32.00 wrk
00385 yugm2     20   0  796404  85856   4216 S 129.4   2.3   0:33.67 wrk
00385 yugm2     20   0  796404  85856   4216 S 135.3   2.3   0:35.29 wrk
00385 yugm2     20   0  796404  85856   4216 S 133.3   2.3   0:36.91 wrk
00385 yugm2     20   0  796404  85856   4216 S 121.1   2.3   0:38.58 wrk
