PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
64797 yugm2     20   0 1585616 857980   4256 S 144.4  22.9   0:00.40 wrk
64797 yugm2     20   0 1585616 858424   4256 S 142.1  22.9   0:02.57 wrk
64797 yugm2     20   0 1585616 858424   4256 S 138.1  22.9   0:05.12 wrk
64797 yugm2     20   0 1585616 858424   4256 S 155.6  22.9   0:07.20 wrk
64797 yugm2     20   0 1585616 858424   4256 S 147.1  22.9   0:09.20 wrk
64797 yugm2     20   0 1585616 858572   4256 S 157.9  23.0   0:11.47 wrk
64797 yugm2     20   0 1585616 858572   4256 S 155.6  23.0   0:13.62 wrk
64797 yugm2     20   0 1585616 859624   4256 S 109.1  23.0   0:15.84 wrk
64797 yugm2     20   0 1585616 859624   4256 S 136.8  23.0   0:18.17 wrk
64797 yugm2     20   0 1585616 859624   4256 S 138.9  23.0   0:20.16 wrk
64797 yugm2     20   0 1585616 859624   4256 S 150.0  23.0   0:22.24 wrk
64797 yugm2     20   0 1585616 859624   4256 S 128.6  23.0   0:24.27 wrk
64797 yugm2     20   0 1585616 859624   4256 S 135.3  23.0   0:26.14 wrk
64797 yugm2     20   0 1585616 859624   4256 S 150.0  23.0   0:28.08 wrk
64797 yugm2     20   0 1585616 859624   4256 S 138.9  23.0   0:30.10 wrk
64797 yugm2     20   0 1585616 859624   4256 S 135.3  23.0   0:32.17 wrk
64797 yugm2     20   0 1585616 859624   4256 S 126.3  23.0   0:34.30 wrk
64797 yugm2     20   0 1585616 859624   4256 S 135.3  23.0   0:36.16 wrk
64797 yugm2     20   0 1585616 859624   4256 S 115.0  23.0   0:38.17 wrk
64797 yugm2     20   0 1585616 859624   4256 S 111.1  23.0   0:40.05 wrk
64797 yugm2     20   0  892064 171196   4256 S   0.0   4.6   0:41.44 wrk
