PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
33535 yugm2     20   0 1585616 591568   4212 S  55.6  15.8   0:00.10 wrk
33535 yugm2     20   0 1585616 866564   4212 S 123.8  23.2   0:01.34 wrk
33535 yugm2     20   0 1585616 866564   4212 S 118.2  23.2   0:03.86 wrk
33535 yugm2     20   0 1585616 866564   4212 S 150.0  23.2   0:06.41 wrk
33535 yugm2     20   0 1585616 866564   4212 S 126.1  23.2   0:08.98 wrk
33535 yugm2     20   0 1585616 866712   4212 S 125.0  23.2   0:11.75 wrk
33535 yugm2     20   0 1585616 867160   4212 S 150.0  23.2   0:14.32 wrk
33535 yugm2     20   0 1585616 867756   4212 S 147.4  23.2   0:16.68 wrk
33535 yugm2     20   0 1585616 867756   4212 S 168.4  23.2   0:18.75 wrk
33535 yugm2     20   0 1585616 867756   4212 S 142.9  23.2   0:21.05 wrk
33535 yugm2     20   0 1585616 867756   4212 S 155.6  23.2   0:23.12 wrk
33535 yugm2     20   0 1585616 867756   4212 S 133.3  23.2   0:25.34 wrk
33535 yugm2     20   0 1585616 867756   4212 S 120.0  23.2   0:27.52 wrk
33535 yugm2     20   0 1585616 867756   4212 S 120.0  23.2   0:29.62 wrk
33535 yugm2     20   0 1585616 867756   4212 S 123.8  23.2   0:31.76 wrk
33535 yugm2     20   0 1585616 867756   4212 S 133.3  23.2   0:33.90 wrk
33535 yugm2     20   0 1585616 867756   4212 S 123.8  23.2   0:36.02 wrk
33535 yugm2     20   0 1585616 867756   4212 S 129.4  23.2   0:38.11 wrk
33535 yugm2     20   0 1585616 867756   4212 S 120.0  23.2   0:40.29 wrk
33535 yugm2     20   0 1585616 867756   4212 S 135.3  23.2   0:42.18 wrk
