PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
83153 yugm2     20   0 1141988  39932   4092 S  41.2   1.1   0:00.07 wrk
83153 yugm2     20   0 1141988  42744   4092 S 150.0   1.1   0:01.81 wrk
83153 yugm2     20   0 1141988  46164   4092 S 152.9   1.2   0:03.69 wrk
83153 yugm2     20   0 1141988  47748   4092 S 150.0   1.3   0:05.57 wrk
83153 yugm2     20   0 1141988  49596   4092 S 150.0   1.3   0:07.50 wrk
83153 yugm2     20   0 1141988  51180   4092 S 155.6   1.4   0:09.33 wrk
83153 yugm2     20   0 1141988  52500   4092 S 138.9   1.4   0:11.23 wrk
83153 yugm2     20   0 1141988  55932   4092 S 164.7   1.5   0:13.13 wrk
83153 yugm2     20   0 1141988  58444   4092 S 100.0   1.6   0:14.87 wrk
83153 yugm2     20   0 1141988  59476   4092 S 147.1   1.6   0:16.12 wrk
83153 yugm2     20   0 1141988  62116   4092 S 166.7   1.7   0:18.32 wrk
83153 yugm2     20   0 1141988  62644   4092 S 142.1   1.7   0:20.52 wrk
83153 yugm2     20   0 1141988  62644   4092 S 147.1   1.7   0:22.51 wrk
83153 yugm2     20   0 1141988  62644   4092 S 142.1   1.7   0:24.56 wrk
83153 yugm2     20   0 1141988  62644   4092 S 155.6   1.7   0:26.49 wrk
83153 yugm2     20   0 1141988  62644   4092 S 138.9   1.7   0:28.36 wrk
83153 yugm2     20   0 1141988  62644   4092 S 144.4   1.7   0:30.27 wrk
83153 yugm2     20   0 1141988  62644   4092 S 138.9   1.7   0:32.14 wrk
83153 yugm2     20   0 1141988  62644   4092 S 141.2   1.7   0:34.01 wrk
83153 yugm2     20   0 1141988  62644   4092 S 138.9   1.7   0:35.88 wrk
83153 yugm2     20   0 1141988  62644   4092 S 133.3   1.7   0:37.71 wrk
83153 yugm2     20   0 1141988  62644   4092 S 152.9   1.7   0:39.57 wrk
83153 yugm2     20   0 1141988  62644   4092 S 150.0   1.7   0:41.52 wrk
