PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
16015 yugm2     20   0  346652   4592   4092 S   0.0   0.1   0:00.00 wrk
16015 yugm2     20   0  725792 156512   4212 S 109.1   4.2   0:00.33 wrk
16015 yugm2     20   0  725792 157532   4212 S 145.0   4.2   0:02.73 wrk
16015 yugm2     20   0  725792 157796   4212 S 135.0   4.2   0:05.66 wrk
16015 yugm2     20   0  725792 158324   4212 S 152.6   4.2   0:08.42 wrk
16015 yugm2     20   0  725792 159116   4212 S 147.6   4.3   0:11.07 wrk
16015 yugm2     20   0  725792 159644   4212 S 140.0   4.3   0:13.97 wrk
16015 yugm2     20   0  725792 160316   4212 S 128.6   4.3   0:16.68 wrk
16015 yugm2     20   0  725792 160844   4212 S 142.1   4.3   0:19.54 wrk
16015 yugm2     20   0  725792 161108   4212 S 160.0   4.3   0:22.12 wrk
16015 yugm2     20   0  725792 161636   4212 S 164.7   4.3   0:24.71 wrk
16015 yugm2     20   0  725792 162164   4212 S 138.1   4.3   0:27.72 wrk
16015 yugm2     20   0  725792 162428   4212 S 145.0   4.3   0:30.49 wrk
16015 yugm2     20   0  725792 162956   4212 S 135.0   4.4   0:33.27 wrk
16015 yugm2     20   0  725792 163220   4212 S 138.1   4.4   0:36.00 wrk
16015 yugm2     20   0  725792 163484   4212 S 145.0   4.4   0:38.73 wrk
16015 yugm2     20   0  725792 164012   4212 S 150.0   4.4   0:41.75 wrk
16015 yugm2     20   0  725792 164012   4212 S 117.4   4.4   0:44.76 wrk
