PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
71112 yugm2     20   0  746852  23380   4188 S  17.6   0.6   0:00.03 wrk
71112 yugm2     20   0  746852  24152   4188 S 123.5   0.6   0:00.88 wrk
71112 yugm2     20   0  746852  25700   4188 S 131.2   0.7   0:02.46 wrk
71112 yugm2     20   0  746852  28604   4188 S 129.4   0.8   0:04.12 wrk
71112 yugm2     20   0  746852  30188   4188 S 123.5   0.8   0:05.77 wrk
71112 yugm2     20   0  746852  31772   4188 S 111.8   0.8   0:07.52 wrk
71112 yugm2     20   0  746852  33092   4188 S 129.4   0.9   0:09.14 wrk
71112 yugm2     20   0  746852  34148   4188 S  75.0   0.9   0:10.57 wrk
71112 yugm2     20   0  746852  35108   4188 S 100.0   0.9   0:11.63 wrk
71112 yugm2     20   0  746852  35108   4188 S 100.0   0.9   0:12.82 wrk
71112 yugm2     20   0  746852  35108   4188 S 117.6   0.9   0:14.35 wrk
71112 yugm2     20   0  746852  35108   4188 S 131.2   0.9   0:15.99 wrk
71112 yugm2     20   0  746852  35108   4188 S 129.4   0.9   0:17.63 wrk
71112 yugm2     20   0  746852  35108   4188 S 129.4   0.9   0:19.23 wrk
71112 yugm2     20   0  746852  35108   4188 S 131.2   0.9   0:20.84 wrk
71112 yugm2     20   0  746852  35108   4188 S 123.5   0.9   0:22.52 wrk
71112 yugm2     20   0  746852  35108   4188 S 131.2   0.9   0:24.19 wrk
71112 yugm2     20   0  746852  35108   4188 S 123.5   0.9   0:25.78 wrk
71112 yugm2     20   0  746852  35108   4188 S 135.3   0.9   0:27.44 wrk
71112 yugm2     20   0  746852  35108   4188 S 123.5   0.9   0:29.08 wrk
71112 yugm2     20   0  746852  35108   4188 S 123.5   0.9   0:30.70 wrk
71112 yugm2     20   0  746852  35108   4188 S 123.5   0.9   0:32.32 wrk
71112 yugm2     20   0  746852  35108   4188 S 131.2   0.9   0:33.94 wrk
71112 yugm2     20   0  746852  35108   4188 S 129.4   0.9   0:35.62 wrk
