PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
41352 yugm2     20   0 1614700  30772   4116 S   5.9   0.8   0:00.01 wrk
41352 yugm2     20   0 1614700  36720   4116 S  89.5   1.0   0:01.48 wrk
41352 yugm2     20   0 1614700  39872   4116 S 100.0   1.1   0:02.83 wrk
41352 yugm2     20   0 1614700  40928   4116 S  88.9   1.1   0:04.14 wrk
41352 yugm2     20   0 1614700  41192   4116 S  82.4   1.1   0:05.25 wrk
41352 yugm2     20   0 1614700  42776   4116 S  66.7   1.1   0:06.30 wrk
41352 yugm2     20   0 1614700  44096   4116 S  82.4   1.2   0:07.37 wrk
41352 yugm2     20   0 1614700  45416   4116 S  76.5   1.2   0:08.38 wrk
41352 yugm2     20   0 1614700  51340   4116 S  66.7   1.4   0:09.35 wrk
41352 yugm2     20   0 1614700  51784   4116 S  61.1   1.4   0:10.20 wrk
41352 yugm2     20   0 1614700  52576   4116 S  64.7   1.4   0:11.02 wrk
41352 yugm2     20   0 1614700  53368   4116 S  64.7   1.4   0:11.80 wrk
41352 yugm2     20   0 1614700  54400   4116 S  55.6   1.5   0:12.63 wrk
41352 yugm2     20   0 1614700  56236   4116 S  58.8   1.5   0:13.43 wrk
41352 yugm2     20   0 1614700  57028   4116 S  52.9   1.5   0:14.17 wrk
41352 yugm2     20   0 1614700  57556   4116 S  52.9   1.5   0:14.91 wrk
41352 yugm2     20   0 1614700  58348   4116 S  47.1   1.6   0:15.60 wrk
41352 yugm2     20   0 1614700  58876   4116 S  47.1   1.6   0:16.28 wrk
41352 yugm2     20   0 1614700  59140   4116 S  47.1   1.6   0:16.91 wrk
41352 yugm2     20   0 1614700  59140   4116 S  41.2   1.6   0:17.45 wrk
41352 yugm2     20   0 1614700  59404   4116 S  35.3   1.6   0:17.97 wrk
41352 yugm2     20   0 1614700  59932   4116 S  35.3   1.6   0:18.43 wrk
41352 yugm2     20   0 1614700  60196   4116 S  29.4   1.6   0:18.90 wrk
