PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
85204 yugm2     20   0  346652   4700   4192 S   0.0   0.1   0:00.00 wrk
85204 yugm2     20   0  920692 125132   4256 S  94.1   3.3   0:01.21 wrk
85204 yugm2     20   0  920692 125132   4256 S  88.9   3.3   0:02.57 wrk
85204 yugm2     20   0  920692 125660   4256 S  88.2   3.4   0:03.85 wrk
85204 yugm2     20   0  920692 125924   4256 S  70.6   3.4   0:05.06 wrk
85204 yugm2     20   0  920692 125924   4256 S  64.7   3.4   0:06.07 wrk
85204 yugm2     20   0  920692 125924   4256 S  76.5   3.4   0:07.12 wrk
85204 yugm2     20   0  920692 127324   4256 S  68.8   3.4   0:08.17 wrk
85204 yugm2     20   0  920692 127324   4256 S  64.7   3.4   0:09.24 wrk
85204 yugm2     20   0  920692 127324   4256 S  70.6   3.4   0:10.26 wrk
85204 yugm2     20   0  920692 128108   4256 S  70.6   3.4   0:11.27 wrk
85204 yugm2     20   0  920692 128580   4256 S  58.8   3.4   0:12.24 wrk
85204 yugm2     20   0  920692 128580   4256 S  58.8   3.4   0:13.20 wrk
85204 yugm2     20   0  920692 128580   4256 S  64.7   3.4   0:14.10 wrk
85204 yugm2     20   0  920692 128580   4256 S  70.6   3.4   0:14.98 wrk
85204 yugm2     20   0  920692 128844   4256 S  62.5   3.4   0:15.85 wrk
85204 yugm2     20   0  920692 129108   4256 S  58.8   3.5   0:16.71 wrk
85204 yugm2     20   0  920692 129372   4256 S  68.8   3.5   0:17.60 wrk
85204 yugm2     20   0  920692 129372   4256 S  58.8   3.5   0:18.38 wrk
85204 yugm2     20   0  920692 129636   4256 S  64.7   3.5   0:19.25 wrk
85204 yugm2     20   0  920692 129636   4256 S  52.9   3.5   0:20.12 wrk
85204 yugm2     20   0  920692 129636   4256 S  52.9   3.5   0:20.90 wrk
