12:29:51.362562 IP amd256.utah.cloudlab.us.54016 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3359765736:3359765795, ack 3457410301, win 502, options [nop,nop,TS val 3589163748 ecr 2617493512], length 59

12:29:51.362594 IP amd256.utah.cloudlab.us.54018 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 818004622:818004681, ack 2829762095, win 502, options [nop,nop,TS val 3589163748 ecr 2617493512], length 59

12:29:51.362725 IP amd256.utah.cloudlab.us.54034 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2360236807:2360236866, ack 504528479, win 502, options [nop,nop,TS val 3589163748 ecr 2617493512], length 59

12:29:51.362779 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54018: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.362791 IP amd256.utah.cloudlab.us.54036 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 650935454:650935513, ack 1091862910, win 502, options [nop,nop,TS val 3589163748 ecr 2617493513], length 59

12:29:51.362798 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54016: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.362802 IP amd256.utah.cloudlab.us.54018 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163748 ecr 2617493673], length 0

12:29:51.362820 IP amd256.utah.cloudlab.us.54016 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163748 ecr 2617493673], length 0

12:29:51.362823 IP amd256.utah.cloudlab.us.54038 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2201932966:2201933025, ack 4121282846, win 502, options [nop,nop,TS val 3589163748 ecr 2617493513], length 59

12:29:51.362890 IP amd256.utah.cloudlab.us.54040 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3485413777:3485413836, ack 2986292306, win 502, options [nop,nop,TS val 3589163748 ecr 2617493513], length 59

12:29:51.362969 IP amd256.utah.cloudlab.us.54054 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 864005648:864005707, ack 1562893541, win 502, options [nop,nop,TS val 3589163748 ecr 2617493513], length 59

12:29:51.363032 IP amd256.utah.cloudlab.us.54058 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1392671755:1392671814, ack 3933923812, win 502, options [nop,nop,TS val 3589163748 ecr 2617493513], length 59

12:29:51.363056 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54034: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363082 IP amd256.utah.cloudlab.us.54034 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363111 IP amd256.utah.cloudlab.us.54082 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3418632201:3418632260, ack 3884091214, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363149 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54038: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363159 IP amd256.utah.cloudlab.us.54038 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363160 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54036: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363192 IP amd256.utah.cloudlab.us.54036 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363221 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54082: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163749], length 123

12:29:51.363233 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54040: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363243 IP amd256.utah.cloudlab.us.54082 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363250 IP amd256.utah.cloudlab.us.54040 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363277 IP amd256.utah.cloudlab.us.54074 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3465315451:3465315510, ack 1228996516, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363279 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54058: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363305 IP amd256.utah.cloudlab.us.54058 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363318 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54054: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163748], length 123

12:29:51.363340 IP amd256.utah.cloudlab.us.54054 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363370 IP amd256.utah.cloudlab.us.54088 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3152882464:3152882523, ack 2576651933, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363503 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54074: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163749], length 123

12:29:51.363524 IP amd256.utah.cloudlab.us.54074 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363525 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54088: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493673 ecr 3589163749], length 123

12:29:51.363535 IP amd256.utah.cloudlab.us.54100 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 4245567794:4245567853, ack 2674323949, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363548 IP amd256.utah.cloudlab.us.54088 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493673], length 0

12:29:51.363600 IP amd256.utah.cloudlab.us.54106 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 304071758:304071817, ack 1120582790, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363694 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54100: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493674 ecr 3589163749], length 123

12:29:51.363707 IP amd256.utah.cloudlab.us.54100 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493674], length 0

12:29:51.363729 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54106: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2617493674 ecr 3589163749], length 123

12:29:51.363744 IP amd256.utah.cloudlab.us.54106 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3589163749 ecr 2617493674], length 0

12:29:51.363750 IP amd256.utah.cloudlab.us.54112 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3172781145:3172781204, ack 841643220, win 502, options [nop,nop,TS val 3589163749 ecr 2617493513], length 59

12:29:51.363814 IP amd256.utah.cloudlab.us.54116 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 4293083564:4293083623, ack 3190252754, win 502, options [nop,nop,TS val 3589163749 ecr 2617493514], length 59

