PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
15291 yugm2     20   0 1944424  16796   4152 S  43.8   0.4   0:00.07 wrk
15291 yugm2     20   0 1944424  33956   4152 S  94.1   0.9   0:01.45 wrk
15291 yugm2     20   0 1944424  33956   4152 S  94.1   0.9   0:02.77 wrk
15291 yugm2     20   0 1944424  33956   4152 S 105.9   0.9   0:04.08 wrk
15291 yugm2     20   0 1944424  33956   4152 S  94.4   0.9   0:05.37 wrk
15291 yugm2     20   0 1944424  51380   4152 S 105.9   1.4   0:06.66 wrk
15291 yugm2     20   0 1944424  51380   4152 S 100.0   1.4   0:07.95 wrk
15291 yugm2     20   0 1944424  51380   4152 S 105.9   1.4   0:09.26 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:10.59 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:11.89 wrk
15291 yugm2     20   0 1944424  65916   4152 S  88.9   1.8   0:13.16 wrk
15291 yugm2     20   0 1944424  65916   4152 S  94.4   1.8   0:14.48 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:15.78 wrk
15291 yugm2     20   0 1944424  65916   4152 S  88.9   1.8   0:17.07 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:18.35 wrk
15291 yugm2     20   0 1944424  65916   4152 S  88.9   1.8   0:19.65 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:20.95 wrk
15291 yugm2     20   0 1944424  65916   4152 S  94.1   1.8   0:22.25 wrk
15291 yugm2     20   0 1944424  65916   4152 S 100.0   1.8   0:23.56 wrk
15291 yugm2     20   0 1944424  65916   4152 S 105.9   1.8   0:24.90 wrk
15291 yugm2     20   0 1944424  65916   4152 S 105.9   1.8   0:26.21 wrk
15291 yugm2     20   0 1944424  65916   4152 S 105.9   1.8   0:27.50 wrk
15291 yugm2     20   0 1944424  65916   4152 S  88.9   1.8   0:28.80 wrk
15291 yugm2     20   0 1944424  65916   4152 S 105.6   1.8   0:30.12 wrk
