PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
46981 yugm2     20   0 1110652  13492   4284 S   0.0   0.4   0:00.00 wrk
46981 yugm2     20   0 1110652  16624   4284 S 105.9   0.4   0:01.27 wrk
46981 yugm2     20   0 1110652  19788   4284 S 106.2   0.5   0:02.67 wrk
46981 yugm2     20   0 1110652  24012   4284 S 106.2   0.6   0:04.06 wrk
46981 yugm2     20   0 1110652  28228   4284 S 106.2   0.8   0:05.42 wrk
46981 yugm2     20   0 1110652  30604   4284 S 100.0   0.8   0:06.83 wrk
46981 yugm2     20   0 1110652  32188   4284 S 106.2   0.9   0:08.15 wrk
46981 yugm2     20   0 1110652  32188   4284 S 112.5   0.9   0:09.51 wrk
46981 yugm2     20   0 1110652  33116   4284 S  25.0   0.9   0:10.38 wrk
46981 yugm2     20   0 1110652  33116   4284 S  47.1   0.9   0:10.96 wrk
46981 yugm2     20   0 1110652  33116   4284 S  87.5   0.9   0:11.85 wrk
46981 yugm2     20   0 1110652  33116   4284 S 112.5   0.9   0:13.14 wrk
46981 yugm2     20   0 1110652  33116   4284 S 100.0   0.9   0:14.54 wrk
46981 yugm2     20   0 1110652  33116   4284 S 100.0   0.9   0:15.91 wrk
46981 yugm2     20   0 1110652  33116   4284 S  94.1   0.9   0:17.27 wrk
46981 yugm2     20   0 1110652  33116   4284 S  94.1   0.9   0:18.63 wrk
46981 yugm2     20   0 1110652  33116   4284 S  94.1   0.9   0:19.88 wrk
46981 yugm2     20   0 1110652  33116   4284 S  94.1   0.9   0:21.15 wrk
46981 yugm2     20   0 1110652  33116   4284 S 106.2   0.9   0:22.47 wrk
46981 yugm2     20   0 1110652  33116   4284 S 112.5   0.9   0:23.85 wrk
46981 yugm2     20   0 1110652  33116   4284 S 105.9   0.9   0:25.24 wrk
46981 yugm2     20   0 1110652  33116   4284 S  94.1   0.9   0:26.61 wrk
46981 yugm2     20   0 1110652  33116   4284 S 100.0   0.9   0:27.95 wrk
46981 yugm2     20   0 1110652  33116   4284 S 112.5   0.9   0:29.28 wrk
