PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
30864 yugm2     20   0  723452   4956   4196 S   0.0   0.1   0:00.00 wrk
30864 yugm2     20   0  723452   6256   4196 S  25.0   0.2   0:00.35 wrk
30864 yugm2     20   0  723452   6256   4196 S  31.2   0.2   0:00.72 wrk
30864 yugm2     20   0  723452   7576   4196 S  31.2   0.2   0:01.10 wrk
30864 yugm2     20   0  723452   9952   4196 S  25.0   0.3   0:01.45 wrk
30864 yugm2     20   0  723452  10216   4196 S  31.2   0.3   0:01.81 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:02.15 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:02.51 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:02.88 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:03.24 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:03.60 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:03.96 wrk
30864 yugm2     20   0  723452  11536   4196 S  18.8   0.3   0:04.32 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:04.69 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:05.04 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:05.39 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:05.77 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:06.12 wrk
30864 yugm2     20   0  723452  11536   4196 S  25.0   0.3   0:06.48 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:06.86 wrk
30864 yugm2     20   0  723452  11536   4196 S  18.8   0.3   0:07.18 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:07.54 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:07.89 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:08.25 wrk
30864 yugm2     20   0  723452  11536   4196 S  31.2   0.3   0:08.60 wrk
