PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
37766 yugm2     20   0  904316 228076   4084 S  23.5   6.1   0:00.04 wrk
37766 yugm2     20   0  904316 259204   4084 S 136.4   6.9   0:01.04 wrk
37766 yugm2     20   0  904316 259340   4084 S 116.7   6.9   0:04.13 wrk
37766 yugm2     20   0  904316 260396   4084 S 142.9   7.0   0:07.00 wrk
37766 yugm2     20   0  904316 260396   4084 S 127.3   7.0   0:10.13 wrk
37766 yugm2     20   0  904316 260396   4084 S 147.6   7.0   0:13.17 wrk
37766 yugm2     20   0  904316 261304   4084 S 138.1   7.0   0:15.90 wrk
37766 yugm2     20   0  904316 261304   4084 S 145.0   7.0   0:18.95 wrk
37766 yugm2     20   0  904316 261304   4084 S 142.9   7.0   0:21.56 wrk
37766 yugm2     20   0  904316 261568   4084 S 120.0   7.0   0:24.56 wrk
37766 yugm2     20   0  904316 261832   4084 S 141.7   7.0   0:27.73 wrk
37766 yugm2     20   0  904316 261832   4084 S 138.1   7.0   0:30.76 wrk
37766 yugm2     20   0  904316 262096   4084 S 133.3   7.0   0:33.47 wrk
37766 yugm2     20   0  904316 262096   4084 S 112.5   7.0   0:36.63 wrk
37766 yugm2     20   0  904316 262624   4084 S 120.8   7.0   0:39.76 wrk
37766 yugm2     20   0  904316 262624   4084 S 184.2   7.0   0:42.94 wrk
