12:13:08.440258 IP amd256.utah.cloudlab.us.49266 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 142849390:142849449, ack 3014216896, win 502, options [nop,nop,TS val 3588160826 ecr 2616490551], length 59

12:13:08.440451 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.49266: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616490751 ecr 3588160826], length 123

12:13:08.440475 IP amd256.utah.cloudlab.us.49266 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588160826 ecr 2616490751], length 0

12:13:08.441065 IP amd256.utah.cloudlab.us.49268 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3096833418:3096833477, ack 1618394349, win 502, options [nop,nop,TS val 3588160827 ecr 2616490551], length 59

12:13:08.441225 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.49268: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616490752 ecr 3588160827], length 123

12:13:08.441246 IP amd256.utah.cloudlab.us.49268 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588160827 ecr 2616490752], length 0

12:13:08.445640 IP amd256.utah.cloudlab.us.49278 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3415051091:3415051150, ack 2279166512, win 502, options [nop,nop,TS val 3588160831 ecr 2616490556], length 59

12:13:08.445851 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.49278: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616490756 ecr 3588160831], length 123

12:13:08.445884 IP amd256.utah.cloudlab.us.49278 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588160831 ecr 2616490756], length 0

12:13:08.446417 IP amd256.utah.cloudlab.us.49284 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2627839130:2627839189, ack 1652708387, win 502, options [nop,nop,TS val 3588160832 ecr 2616490557], length 59

12:13:08.446643 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.49284: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616490757 ecr 3588160832], length 123

