PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
83977 yugm2     20   0 1646424  15012   4228 S   6.2   0.4   0:00.01 wrk
83977 yugm2     20   0 1646424  15012   4228 S  88.2   0.4   0:01.29 wrk
83977 yugm2     20   0 1646424  23592   4228 S  84.2   0.6   0:02.59 wrk
83977 yugm2     20   0 1646424  32828   4228 S  89.5   0.9   0:03.96 wrk
83977 yugm2     20   0 1646424  32828   4228 S  94.4   0.9   0:05.33 wrk
83977 yugm2     20   0 1646424  41276   4228 S 100.0   1.1   0:06.69 wrk
83977 yugm2     20   0 1646424  41804   4228 S 100.0   1.1   0:08.03 wrk
83977 yugm2     20   0 1646424  41804   4228 S 105.9   1.1   0:09.37 wrk
83977 yugm2     20   0 1646424  41804   4228 S 105.9   1.1   0:10.73 wrk
83977 yugm2     20   0 1646424  41804   4228 S 100.0   1.1   0:12.09 wrk
83977 yugm2     20   0 1646424  41804   4228 S  35.3   1.1   0:12.93 wrk
83977 yugm2     20   0 1646424  41804   4228 S  43.8   1.1   0:13.53 wrk
83977 yugm2     20   0 1646424  41804   4228 S  35.3   1.1   0:14.03 wrk
83977 yugm2     20   0 1646424  41804   4228 S  25.0   1.1   0:14.40 wrk
83977 yugm2     20   0 1646424  41804   4228 S  23.5   1.1   0:14.69 wrk
83977 yugm2     20   0 1646424  41804   4228 S  43.8   1.1   0:14.98 wrk
83977 yugm2     20   0 1646424  41804   4228 S  17.6   1.1   0:15.25 wrk
83977 yugm2     20   0 1646424  41804   4228 S  43.8   1.1   0:15.60 wrk
83977 yugm2     20   0 1646424  41804   4228 S  17.6   1.1   0:15.84 wrk
83977 yugm2     20   0 1646424  41804   4228 S  55.6   1.1   0:16.34 wrk
83977 yugm2     20   0 1646424  41804   4228 S  50.0   1.1   0:16.72 wrk
83977 yugm2     20   0 1646424  41804   4228 S  29.4   1.1   0:17.15 wrk
83977 yugm2     20   0 1646424  41804   4228 S  35.3   1.1   0:17.48 wrk
83977 yugm2     20   0 1646424  41804   4228 S  94.1   1.1   0:18.44 wrk
