PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
75121 yugm2     20   0 1496832  11620   4196 S  35.3   0.3   0:00.06 wrk
75121 yugm2     20   0 1496832  20528   4196 S 105.9   0.5   0:01.75 wrk
75121 yugm2     20   0 1496832  25016   4196 S  88.9   0.7   0:03.31 wrk
75121 yugm2     20   0 1496832  29504   4196 S 100.0   0.8   0:04.72 wrk
75121 yugm2     20   0 1496832  29504   4196 S  37.5   0.8   0:05.93 wrk
75121 yugm2     20   0 1496832  31088   4196 S  52.9   0.8   0:06.66 wrk
75121 yugm2     20   0 1496832  32936   4196 S 100.0   0.9   0:07.67 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:09.07 wrk
75121 yugm2     20   0 1496832  33992   4196 S  88.9   0.9   0:10.68 wrk
75121 yugm2     20   0 1496832  33992   4196 S  88.9   0.9   0:12.12 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:13.90 wrk
75121 yugm2     20   0 1496832  33992   4196 S  94.4   0.9   0:15.40 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:17.03 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:18.66 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:20.37 wrk
75121 yugm2     20   0 1496832  33992   4196 S  94.4   0.9   0:21.96 wrk
75121 yugm2     20   0 1496832  33992   4196 S 100.0   0.9   0:23.68 wrk
75121 yugm2     20   0 1496832  33992   4196 S  83.3   0.9   0:25.00 wrk
75121 yugm2     20   0 1496832  33992   4196 S  94.1   0.9   0:26.52 wrk
