PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
21158 yugm2     20   0 2060960  46040   4148 S 200.0   1.2   0:01.85 wrk
21158 yugm2     20   0 2060960  46556   4148 S 122.7   1.2   0:04.04 wrk
21158 yugm2     20   0 2060960  46556   4148 S 173.7   1.2   0:06.49 wrk
21158 yugm2     20   0 2060960  58700   4148 S 155.0   1.6   0:08.82 wrk
21158 yugm2     20   0 2060960  62132   4148 S 123.8   1.7   0:11.08 wrk
21158 yugm2     20   0 2060960  62396   4148 S 126.3   1.7   0:13.37 wrk
21158 yugm2     20   0 2060960  76172   4148 S 131.6   2.0   0:15.80 wrk
21158 yugm2     20   0 2060960  76436   4148 S 127.8   2.0   0:17.90 wrk
21158 yugm2     20   0 2060960  84620   4148 S 136.8   2.3   0:19.99 wrk
21158 yugm2     20   0 2060960  87788   4148 S 122.2   2.3   0:23.17 wrk
21158 yugm2     20   0 2060960  89108   4148 S 111.1   2.4   0:26.03 wrk
21158 yugm2     20   0 2060960  99668   4148 S 115.8   2.7   0:32.55 wrk
21158 yugm2     20   0 2060960 108116   4148 S 100.0   2.9   0:37.18 wrk
