12:15:55.680856 IP amd256.utah.cloudlab.us.57711 > boss.utah.cloudlab.us.domain: 41653+ [1au] A? amd261.utah.cloudlab.us. (52)

12:15:55.680983 IP amd256.utah.cloudlab.us.47025 > boss.utah.cloudlab.us.domain: 50076+ [1au] AAAA? amd261.utah.cloudlab.us. (52)

12:15:55.681337 IP amd256.utah.cloudlab.us.56086 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1183405181, win 64240, options [mss 1460,sackOK,TS val 3588328067 ecr 0,nop,wscale 7], length 0

12:15:55.681450 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56086: Flags [S.], seq 1054888675, ack 1183405182, win 65160, options [mss 1460,sackOK,TS val 2616657992 ecr 3588328067,nop,wscale 7], length 0

12:15:55.681488 IP amd256.utah.cloudlab.us.56086 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328067 ecr 2616657992], length 0

12:15:55.681525 IP amd256.utah.cloudlab.us.56086 > amd261.utah.cloudlab.us.8000: Flags [F.], seq 1, ack 1, win 502, options [nop,nop,TS val 3588328067 ecr 2616657992], length 0

12:15:55.681796 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56086: Flags [F.], seq 1, ack 2, win 510, options [nop,nop,TS val 2616657992 ecr 3588328067], length 0

12:15:55.681823 IP amd256.utah.cloudlab.us.56086 > amd261.utah.cloudlab.us.8000: Flags [.], ack 2, win 502, options [nop,nop,TS val 3588328067 ecr 2616657992], length 0

12:15:55.682012 IP amd256.utah.cloudlab.us.56094 > amd261.utah.cloudlab.us.8000: Flags [S], seq 673201085, win 64240, options [mss 1460,sackOK,TS val 3588328067 ecr 0,nop,wscale 7], length 0

12:15:55.682081 IP amd256.utah.cloudlab.us.56104 > amd261.utah.cloudlab.us.8000: Flags [S], seq 247989314, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682133 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56094: Flags [S.], seq 2116751234, ack 673201086, win 65160, options [mss 1460,sackOK,TS val 2616657992 ecr 3588328067,nop,wscale 7], length 0

12:15:55.682137 IP amd256.utah.cloudlab.us.56106 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3977553197, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682155 IP amd256.utah.cloudlab.us.56094 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 0

12:15:55.682195 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56104: Flags [S.], seq 1720952313, ack 247989315, win 65160, options [mss 1460,sackOK,TS val 2616657992 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682227 IP amd256.utah.cloudlab.us.56104 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 0

12:15:55.682228 IP amd256.utah.cloudlab.us.56094 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 59

12:15:55.682341 IP amd256.utah.cloudlab.us.56122 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1220043305, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682401 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56094: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682415 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56106: Flags [S.], seq 2801156027, ack 3977553198, win 65160, options [mss 1460,sackOK,TS val 2616657992 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682417 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56122: Flags [S.], seq 3182658845, ack 1220043306, win 65160, options [mss 1460,sackOK,TS val 2616657993 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682446 IP amd256.utah.cloudlab.us.56104 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 59

12:15:55.682448 IP amd256.utah.cloudlab.us.56122 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682454 IP amd256.utah.cloudlab.us.56106 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 0

12:15:55.682469 IP amd256.utah.cloudlab.us.56122 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 59

12:15:55.682470 IP amd256.utah.cloudlab.us.56106 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657992], length 59

12:15:55.682501 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56104: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682514 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56122: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682516 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56106: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682581 IP amd256.utah.cloudlab.us.56130 > amd261.utah.cloudlab.us.8000: Flags [S], seq 670310223, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682632 IP amd256.utah.cloudlab.us.56142 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3635177908, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682662 IP amd256.utah.cloudlab.us.56158 > amd261.utah.cloudlab.us.8000: Flags [S], seq 4102312197, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682676 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56130: Flags [S.], seq 4058333243, ack 670310224, win 65160, options [mss 1460,sackOK,TS val 2616657993 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682697 IP amd256.utah.cloudlab.us.56130 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682712 IP amd256.utah.cloudlab.us.56130 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 59

12:15:55.682713 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56142: Flags [S.], seq 2069801410, ack 3635177909, win 65160, options [mss 1460,sackOK,TS val 2616657993 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682748 IP amd256.utah.cloudlab.us.56142 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682749 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56158: Flags [S.], seq 2767793144, ack 4102312198, win 65160, options [mss 1460,sackOK,TS val 2616657993 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682770 IP amd256.utah.cloudlab.us.56142 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 59

12:15:55.682772 IP amd256.utah.cloudlab.us.56158 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682772 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56130: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682788 IP amd256.utah.cloudlab.us.56158 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 59

12:15:55.682816 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56142: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682831 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56094: Flags [P.], seq 1:124, ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 123

12:15:55.682835 IP amd256.utah.cloudlab.us.56168 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1036017109, win 64240, options [mss 1460,sackOK,TS val 3588328068 ecr 0,nop,wscale 7], length 0

12:15:55.682839 IP amd256.utah.cloudlab.us.56094 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682851 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56158: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616657993 ecr 3588328068], length 0

12:15:55.682876 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56168: Flags [S.], seq 612196477, ack 1036017110, win 65160, options [mss 1460,sackOK,TS val 2616657993 ecr 3588328068,nop,wscale 7], length 0

12:15:55.682906 IP amd256.utah.cloudlab.us.56168 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 0

12:15:55.682920 IP amd256.utah.cloudlab.us.56168 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3588328068 ecr 2616657993], length 59

