PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
83206 yugm2     20   0  625340 131592   4116 S   0.0   3.5   0:00.02 wrk
83206 yugm2     20   0  625340 131864   4116 S 100.0   3.5   0:01.42 wrk
83206 yugm2     20   0  625340 131864   4116 S 111.8   3.5   0:02.75 wrk
83206 yugm2     20   0  625340 132392   4116 S 100.0   3.5   0:04.17 wrk
83206 yugm2     20   0  625340 132392   4116 S  88.2   3.5   0:05.36 wrk
83206 yugm2     20   0  625340 132392   4116 S  88.2   3.5   0:06.57 wrk
83206 yugm2     20   0  625340 132392   4116 S  82.4   3.5   0:07.83 wrk
83206 yugm2     20   0  625340 132840   4116 S  88.2   3.6   0:09.01 wrk
83206 yugm2     20   0  625340 132840   4116 S  88.2   3.6   0:10.23 wrk
83206 yugm2     20   0  625340 132840   4116 S  88.2   3.6   0:11.41 wrk
83206 yugm2     20   0  625340 132840   4116 S  72.2   3.6   0:12.52 wrk
83206 yugm2     20   0  625340 132840   4116 S  82.4   3.6   0:13.70 wrk
83206 yugm2     20   0  625340 132840   4116 S  76.5   3.6   0:14.79 wrk
83206 yugm2     20   0  625340 133104   4116 S  64.7   3.6   0:15.83 wrk
83206 yugm2     20   0  625340 133104   4116 S  70.6   3.6   0:16.89 wrk
83206 yugm2     20   0  625340 133104   4116 S  70.6   3.6   0:17.81 wrk
83206 yugm2     20   0  625340 133104   4116 S  70.6   3.6   0:18.81 wrk
83206 yugm2     20   0  625340 133368   4116 S  70.6   3.6   0:19.70 wrk
83206 yugm2     20   0  625340 133368   4116 S  64.7   3.6   0:20.62 wrk
83206 yugm2     20   0  625340 133368   4116 S  52.9   3.6   0:21.45 wrk
83206 yugm2     20   0  625340 133368   4116 S  62.5   3.6   0:22.29 wrk
83206 yugm2     20   0  625340 133368   4116 S  70.6   3.6   0:23.08 wrk
