PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.00 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   4644   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.01 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.02 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
36369 yugm2     20   0   84512   5084   3960 S   0.0   0.0   0:00.03 wrk
