20:12:09.422715 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47344: Flags [P.], seq 3725173655:3725173778, ack 1048142576, win 509, options [nop,nop,TS val 3163631733 ecr 4135300808], length 123

20:12:09.422744 IP amd256.utah.cloudlab.us.47344 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301808 ecr 3163631733], length 0

20:12:09.422818 IP amd256.utah.cloudlab.us.47344 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301808 ecr 3163631733], length 54

20:12:09.422878 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47344: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631733 ecr 4135301808], length 0

20:12:09.427388 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47354: Flags [P.], seq 2141175647:2141175770, ack 3708349979, win 509, options [nop,nop,TS val 3163631738 ecr 4135300812], length 123

20:12:09.427418 IP amd256.utah.cloudlab.us.47354 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301813 ecr 3163631738], length 0

20:12:09.427480 IP amd256.utah.cloudlab.us.47354 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301813 ecr 3163631738], length 54

20:12:09.427539 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47354: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631738 ecr 4135301813], length 0

20:12:09.432791 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47366: Flags [P.], seq 1397473981:1397474104, ack 1934495048, win 509, options [nop,nop,TS val 3163631743 ecr 4135300817], length 123

20:12:09.432808 IP amd256.utah.cloudlab.us.47366 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301818 ecr 3163631743], length 0

20:12:09.432868 IP amd256.utah.cloudlab.us.47366 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301818 ecr 3163631743], length 54

20:12:09.432914 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47366: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631743 ecr 4135301818], length 0

20:12:09.438261 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47378: Flags [P.], seq 454739437:454739560, ack 1444966794, win 509, options [nop,nop,TS val 3163631749 ecr 4135300822], length 123

20:12:09.438289 IP amd256.utah.cloudlab.us.47378 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301824 ecr 3163631749], length 0

20:12:09.438351 IP amd256.utah.cloudlab.us.47378 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301824 ecr 3163631749], length 54

20:12:09.438391 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47378: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631749 ecr 4135301824], length 0

20:12:09.442718 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47384: Flags [P.], seq 3875874712:3875874835, ack 3908606360, win 509, options [nop,nop,TS val 3163631753 ecr 4135300828], length 123

20:12:09.442742 IP amd256.utah.cloudlab.us.47384 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301828 ecr 3163631753], length 0

20:12:09.442799 IP amd256.utah.cloudlab.us.47384 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301828 ecr 3163631753], length 54

20:12:09.442854 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47384: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631753 ecr 4135301828], length 0

20:12:09.447238 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47388: Flags [P.], seq 2044899353:2044899476, ack 2295749852, win 509, options [nop,nop,TS val 3163631758 ecr 4135300832], length 123

20:12:09.447271 IP amd256.utah.cloudlab.us.47388 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301833 ecr 3163631758], length 0

20:12:09.447335 IP amd256.utah.cloudlab.us.47388 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301833 ecr 3163631758], length 54

20:12:09.447391 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47388: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631758 ecr 4135301833], length 0

20:12:09.455157 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47404: Flags [S.], seq 3820914559, ack 2083623003, win 65160, options [mss 1460,sackOK,TS val 3163631766 ecr 4135300837,nop,wscale 7], length 0

20:12:09.455189 IP amd256.utah.cloudlab.us.47404 > amd261.utah.cloudlab.us.8001: Flags [.], ack 1, win 502, options [nop,nop,TS val 4135301841 ecr 3163631766], length 0

20:12:09.455240 IP amd256.utah.cloudlab.us.47404 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 1, win 502, options [nop,nop,TS val 4135301841 ecr 3163631766], length 54

20:12:09.455295 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47404: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631766 ecr 4135301841], length 0

20:12:09.462658 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47428: Flags [P.], seq 2883489776:2883489899, ack 3602278451, win 509, options [nop,nop,TS val 3163631773 ecr 4135300847], length 123

20:12:09.462685 IP amd256.utah.cloudlab.us.47428 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301848 ecr 3163631773], length 0

20:12:09.462749 IP amd256.utah.cloudlab.us.47428 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301848 ecr 3163631773], length 54

20:12:09.462811 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47428: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631773 ecr 4135301848], length 0

20:12:09.467178 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47432: Flags [P.], seq 4069895732:4069895855, ack 1546786236, win 509, options [nop,nop,TS val 3163631778 ecr 4135300852], length 123

20:12:09.467201 IP amd256.utah.cloudlab.us.47432 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135301853 ecr 3163631778], length 0

20:12:09.467269 IP amd256.utah.cloudlab.us.47432 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135301853 ecr 3163631778], length 54

20:12:09.467326 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47432: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631778 ecr 4135301853], length 0

20:12:09.471156 IP amd256.utah.cloudlab.us.47418 > amd261.utah.cloudlab.us.8001: Flags [S], seq 213821715, win 64240, options [mss 1460,sackOK,TS val 4135301857 ecr 0,nop,wscale 7], length 0

20:12:09.471249 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47418: Flags [S.], seq 3530976123, ack 213821716, win 65160, options [mss 1460,sackOK,TS val 3163631782 ecr 4135300842,nop,wscale 7], length 0

20:12:09.471286 IP amd256.utah.cloudlab.us.47418 > amd261.utah.cloudlab.us.8001: Flags [.], ack 1, win 502, options [nop,nop,TS val 4135301857 ecr 3163631782], length 0

20:12:09.471338 IP amd256.utah.cloudlab.us.47418 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 1, win 502, options [nop,nop,TS val 4135301857 ecr 3163631782], length 54

20:12:09.471399 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47418: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163631782 ecr 4135301857], length 0

20:12:10.423644 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47344: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632734 ecr 4135301808], length 123

20:12:10.423746 IP amd256.utah.cloudlab.us.47344 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302809 ecr 3163632734], length 54

20:12:10.423831 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47344: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632734 ecr 4135302809], length 0

20:12:10.428134 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47354: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632738 ecr 4135301813], length 123

20:12:10.428224 IP amd256.utah.cloudlab.us.47354 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302814 ecr 3163632738], length 54

20:12:10.428309 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47354: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632739 ecr 4135302814], length 0

20:12:10.433535 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47366: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632744 ecr 4135301818], length 123

20:12:10.433615 IP amd256.utah.cloudlab.us.47366 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302819 ecr 3163632744], length 54

20:12:10.433699 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47366: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632744 ecr 4135302819], length 0

20:12:10.439141 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47378: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632749 ecr 4135301824], length 123

20:12:10.439222 IP amd256.utah.cloudlab.us.47378 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302825 ecr 3163632749], length 54

20:12:10.439305 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47378: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632750 ecr 4135302825], length 0

20:12:10.443667 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47384: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632754 ecr 4135301828], length 123

20:12:10.443745 IP amd256.utah.cloudlab.us.47384 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302829 ecr 3163632754], length 54

20:12:10.443828 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47384: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632754 ecr 4135302829], length 0

20:12:10.448169 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47388: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163632758 ecr 4135301833], length 123

20:12:10.448264 IP amd256.utah.cloudlab.us.47388 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135302834 ecr 3163632758], length 54

20:12:10.448349 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47388: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163632759 ecr 4135302834], length 0

20:12:10.455723 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.47404: Flags [P.], seq 1:124, ack 55, win 509, options [nop,nop,TS val 3163632766 ecr 4135301841], length 123

20:12:10.455740 IP amd256.utah.cloudlab.us.47404 > amd261.utah.cloudlab.us.8001: Flags [.], ack 124, win 502, options [nop,nop,TS val 4135302841 ecr 3163632766], length 0

