PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
67531 yugm2     20   0 1795288  17832   4204 S   5.9   0.5   0:00.01 wrk
67531 yugm2     20   0 1795288  17832   4204 S 122.2   0.5   0:01.83 wrk
67531 yugm2     20   0 1795288  30832   4204 S 127.8   0.8   0:03.70 wrk
67531 yugm2     20   0 1795288  44032   4204 S 136.8   1.2   0:05.62 wrk
67531 yugm2     20   0 1795288  44032   4204 S 136.8   1.2   0:07.50 wrk
67531 yugm2     20   0 1795288  56968   4204 S 127.8   1.5   0:09.34 wrk
67531 yugm2     20   0 1795288  56968   4204 S 133.3   1.5   0:11.22 wrk
67531 yugm2     20   0 1795288  56968   4204 S 121.1   1.5   0:13.00 wrk
67531 yugm2     20   0 1795288  57184   4204 S 122.2   1.5   0:14.82 wrk
67531 yugm2     20   0 1795288  57184   4204 S 141.2   1.5   0:16.65 wrk
67531 yugm2     20   0 1795288  57184   4204 S 122.2   1.5   0:18.43 wrk
67531 yugm2     20   0 1795288  57184   4204 S 123.5   1.5   0:20.26 wrk
67531 yugm2     20   0 1795288  57184   4204 S 141.2   1.5   0:22.09 wrk
67531 yugm2     20   0 1795288  57184   4204 S 127.8   1.5   0:23.95 wrk
67531 yugm2     20   0 1795288  57184   4204 S 142.1   1.5   0:25.87 wrk
67531 yugm2     20   0 1795288  57184   4204 S 131.6   1.5   0:27.72 wrk
67531 yugm2     20   0 1795288  57184   4204 S 147.1   1.5   0:29.51 wrk
67531 yugm2     20   0 1795288  57184   4204 S 133.3   1.5   0:31.34 wrk
67531 yugm2     20   0 1795288  57184   4204 S 116.7   1.5   0:33.12 wrk
67531 yugm2     20   0 1795288  57184   4204 S 133.3   1.5   0:34.86 wrk
67531 yugm2     20   0 1795288  57184   4204 S 135.3   1.5   0:36.66 wrk
67531 yugm2     20   0 1795288  57184   4204 S 136.8   1.5   0:38.59 wrk
67531 yugm2     20   0 1795288  57184   4204 S 123.5   1.5   0:40.36 wrk
