PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
74267 yugm2     20   0 1126384  21532   4124 S   6.2   0.6   0:00.01 wrk
74267 yugm2     20   0 1126384  25456   4124 S 152.9   0.7   0:01.38 wrk
74267 yugm2     20   0 1126384  29912   4124 S 141.2   0.8   0:03.24 wrk
74267 yugm2     20   0 1126384  32552   4124 S 133.3   0.9   0:05.04 wrk
74267 yugm2     20   0 1126384  35984   4124 S 133.3   1.0   0:06.84 wrk
74267 yugm2     20   0 1126384  38624   4124 S 158.8   1.0   0:08.70 wrk
74267 yugm2     20   0 1126384  41792   4124 S 152.9   1.1   0:10.47 wrk
74267 yugm2     20   0 1126384  44432   4124 S 156.2   1.2   0:12.32 wrk
74267 yugm2     20   0 1126384  46268   4124 S 133.3   1.2   0:14.12 wrk
74267 yugm2     20   0 1126384  46268   4124 S 141.2   1.2   0:15.87 wrk
74267 yugm2     20   0 1126384  46268   4124 S 129.4   1.2   0:17.70 wrk
74267 yugm2     20   0 1126384  46268   4124 S 147.1   1.2   0:19.30 wrk
74267 yugm2     20   0 1126384  46268   4124 S 141.2   1.2   0:21.30 wrk
74267 yugm2     20   0 1126384  46268   4124 S 133.3   1.2   0:23.17 wrk
74267 yugm2     20   0 1126384  46268   4124 S 141.2   1.2   0:24.98 wrk
74267 yugm2     20   0 1126384  46268   4124 S 115.8   1.2   0:26.76 wrk
74267 yugm2     20   0 1126384  46268   4124 S 133.3   1.2   0:28.38 wrk
74267 yugm2     20   0 1126384  46268   4124 S 136.8   1.2   0:30.19 wrk
74267 yugm2     20   0 1126384  46268   4124 S 147.1   1.2   0:32.15 wrk
74267 yugm2     20   0 1126384  46268   4124 S 141.2   1.2   0:34.05 wrk
74267 yugm2     20   0 1126384  46268   4124 S 119.0   1.2   0:35.94 wrk
74267 yugm2     20   0 1126384  46268   4124 S 133.3   1.2   0:37.81 wrk
74267 yugm2     20   0 1126384  46268   4124 S 158.8   1.2   0:39.63 wrk
