PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
84805 yugm2     20   0 1126384  23532   4084 S  35.3   0.6   0:00.06 wrk
84805 yugm2     20   0 1126384  27976   4084 S 138.9   0.7   0:01.60 wrk
84805 yugm2     20   0 1126384  31120   4084 S 135.3   0.8   0:03.48 wrk
84805 yugm2     20   0 1126384  34552   4084 S 133.3   0.9   0:05.37 wrk
84805 yugm2     20   0 1126384  37984   4084 S 147.1   1.0   0:07.21 wrk
84805 yugm2     20   0 1126384  40624   4084 S 135.3   1.1   0:08.99 wrk
84805 yugm2     20   0 1126384  44056   4084 S 127.8   1.2   0:10.83 wrk
84805 yugm2     20   0 1126384  46696   4084 S 141.2   1.2   0:12.64 wrk
84805 yugm2     20   0 1126384  49016   4084 S 138.9   1.3   0:14.51 wrk
84805 yugm2     20   0 1126384  49016   4084 S 141.2   1.3   0:16.33 wrk
84805 yugm2     20   0 1126384  49016   4084 S 138.9   1.3   0:18.14 wrk
84805 yugm2     20   0 1126384  49016   4084 S 170.6   1.3   0:19.72 wrk
84805 yugm2     20   0 1126384  49016   4084 S 158.8   1.3   0:21.75 wrk
84805 yugm2     20   0 1126384  49016   4084 S 133.3   1.3   0:23.65 wrk
84805 yugm2     20   0 1126384  49016   4084 S 127.8   1.3   0:25.50 wrk
84805 yugm2     20   0 1126384  49016   4084 S 150.0   1.3   0:27.30 wrk
84805 yugm2     20   0 1126384  49016   4084 S 147.1   1.3   0:29.12 wrk
84805 yugm2     20   0 1126384  49016   4084 S 135.3   1.3   0:30.92 wrk
84805 yugm2     20   0 1126384  49016   4084 S 147.1   1.3   0:32.73 wrk
84805 yugm2     20   0 1126384  49016   4084 S 147.1   1.3   0:34.50 wrk
84805 yugm2     20   0 1126384  49016   4084 S 141.2   1.3   0:36.31 wrk
84805 yugm2     20   0 1126384  49016   4084 S 126.3   1.3   0:38.14 wrk
84805 yugm2     20   0 1126384  49016   4084 S 152.9   1.3   0:39.94 wrk
