PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 450202 yugm2     20   0 4550936  14128   5248 S  41.2   0.0   4:44.37 main
 450202 yugm2     20   0 4550936  19540   5248 S  11.1   0.0   4:44.54 main
 450202 yugm2     20   0 4550936  20068   5248 S   0.0   0.0   4:44.60 main
 450202 yugm2     20   0 4550936  21384   5248 S   0.0   0.0   4:44.66 main
 450202 yugm2     20   0 4550936  22696   5248 S   5.9   0.0   4:44.77 main
 450202 yugm2     20   0 4550936  23484   5248 S  17.6   0.0   4:44.87 main
 450202 yugm2     20   0 4550936  23748   5248 S   5.9   0.0   4:44.94 main
 450202 yugm2     20   0 4550936  24276   5248 S   0.0   0.0   4:44.99 main
 450202 yugm2     20   0 4550936  24796   5248 S   0.0   0.0   4:45.06 main
 450202 yugm2     20   0 4550936  24612   5248 S  11.8   0.0   4:45.18 main
 450202 yugm2     20   0 4550936  25140   5248 S  11.8   0.0   4:45.26 main
 450202 yugm2     20   0 4550936  25404   5248 S   0.0   0.0   4:45.32 main
 450202 yugm2     20   0 4550936  26192   5248 S   0.0   0.0   4:45.38 main
 450202 yugm2     20   0 4550936  24956   5248 S   0.0   0.0   4:45.53 main
 450202 yugm2     20   0 4550936  25220   5248 S  17.6   0.0   4:45.62 main
 450202 yugm2     20   0 4550936  25748   5248 S  17.6   0.0   4:45.71 main
 450202 yugm2     20   0 4550936  25748   5248 S   0.0   0.0   4:45.76 main
 450202 yugm2     20   0 4550936  25748   5248 S   0.0   0.0   4:45.82 main
 450202 yugm2     20   0 4550936  25588   5248 S   0.0   0.0   4:45.90 main
 450202 yugm2     20   0 4550936  25852   5248 S  17.6   0.0   4:45.98 main
 450202 yugm2     20   0 4550936  25852   5248 S  11.8   0.0   4:46.06 main
 450202 yugm2     20   0 4550936  25852   5248 S   0.0   0.0   4:46.12 main
 450202 yugm2     20   0 4550936  25852   5248 S   0.0   0.0   4:46.16 main
 450202 yugm2     20   0 4550936  25352   5248 S   0.0   0.0   4:46.30 main
 450202 yugm2     20   0 4550936  25352   5248 S  11.8   0.0   4:46.40 main
 450202 yugm2     20   0 4550936  25352   5248 S   5.9   0.0   4:46.48 main
 450202 yugm2     20   0 4550936  25352   5248 S   0.0   0.0   4:46.54 main
 450202 yugm2     20   0 4550936  25352   5248 S   0.0   0.0   4:46.60 main
 450202 yugm2     20   0 4550936  24420   5248 S  17.6   0.0   4:46.72 main
 450202 yugm2     20   0 4550936  25476   5248 S  11.8   0.0   4:46.80 main
 450202 yugm2     20   0 4550936  25740   5248 S   0.0   0.0   4:46.86 main
 450202 yugm2     20   0 4550936  25740   5248 S   0.0   0.0   4:46.92 main
 450202 yugm2     20   0 4550936  26264   5248 S   0.0   0.0   4:46.98 main
 450202 yugm2     20   0 4550936  26528   5248 S  23.5   0.0   4:47.07 main
 450202 yugm2     20   0 4551192  26528   5248 S  11.8   0.0   4:47.15 main
 450202 yugm2     20   0 4551192  27056   5248 S   0.0   0.0   4:47.21 main
 450202 yugm2     20   0 4551192  27320   5248 S   0.0   0.0   4:47.34 main
 450202 yugm2     20   0 4551192  27584   5248 S   0.0   0.0   4:47.40 main
 450202 yugm2     20   0 4551192  27584   5248 S  17.6   0.0   4:47.49 main
 450202 yugm2     20   0 4551192  28112   5248 S  11.8   0.0   4:47.57 main
 450202 yugm2     20   0 4551192  28376   5248 S   0.0   0.0   4:47.64 main
 450202 yugm2     20   0 4551192  25472   5248 S   0.0   0.0   4:47.78 main
 450202 yugm2     20   0 4551192  25472   5248 S   0.0   0.0   4:47.84 main
 450202 yugm2     20   0 4551192  25472   5248 S  11.8   0.0   4:47.93 main
 450202 yugm2     20   0 4551192  25472   5248 S   5.9   0.0   4:48.00 main
 450202 yugm2     20   0 4551192  25736   5248 S   0.0   0.0   4:48.06 main
 450202 yugm2     20   0 4551192  25736   5248 S   0.0   0.0   4:48.12 main
 450202 yugm2     20   0 4551192  25300   5248 S   5.9   0.0   4:48.22 main
 450202 yugm2     20   0 4551192  26092   5248 S  11.8   0.0   4:48.31 main
 450202 yugm2     20   0 4551192  26356   5248 S   0.0   0.0   4:48.38 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.43 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
 450202 yugm2     20   0 4551192  27144   5248 S   0.0   0.0   4:48.47 main
