PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
77412 yugm2     20   0 1263452   9324   4204 S  31.2   0.2   0:00.05 wrk
77412 yugm2     20   0 1263452  12184   4204 S 123.5   0.3   0:01.56 wrk
77412 yugm2     20   0 1263452  20096   4204 S 116.7   0.5   0:03.24 wrk
77412 yugm2     20   0 1263452  24056   4204 S 129.4   0.6   0:04.93 wrk
77412 yugm2     20   0 1263452  29072   4204 S 129.4   0.8   0:06.65 wrk
77412 yugm2     20   0 1263452  32768   4204 S 122.2   0.9   0:08.37 wrk
77412 yugm2     20   0 1263452  35408   4204 S 123.5   0.9   0:09.96 wrk
77412 yugm2     20   0 1263452  35672   4204 S 135.3   1.0   0:11.63 wrk
77412 yugm2     20   0 1263452  35908   4204 S 133.3   1.0   0:13.36 wrk
77412 yugm2     20   0 1263452  35908   4204 S 133.3   1.0   0:15.05 wrk
77412 yugm2     20   0 1263452  35908   4204 S 127.8   1.0   0:16.78 wrk
77412 yugm2     20   0 1263452  35908   4204 S 122.2   1.0   0:18.45 wrk
77412 yugm2     20   0 1263452  35908   4204 S 123.5   1.0   0:20.08 wrk
77412 yugm2     20   0 1263452  35908   4204 S 129.4   1.0   0:21.78 wrk
77412 yugm2     20   0 1263452  35908   4204 S 122.2   1.0   0:23.43 wrk
77412 yugm2     20   0 1263452  35908   4204 S 129.4   1.0   0:25.07 wrk
77412 yugm2     20   0 1263452  35908   4204 S 127.8   1.0   0:26.72 wrk
77412 yugm2     20   0 1263452  35908   4204 S 123.5   1.0   0:28.41 wrk
77412 yugm2     20   0 1263452  35908   4204 S 129.4   1.0   0:30.10 wrk
77412 yugm2     20   0 1263452  35908   4204 S 135.3   1.0   0:31.79 wrk
77412 yugm2     20   0 1263452  35908   4204 S 123.5   1.0   0:33.53 wrk
77412 yugm2     20   0 1263452  35908   4204 S 127.8   1.0   0:35.34 wrk
77412 yugm2     20   0 1263452  35908   4204 S 129.4   1.0   0:37.10 wrk
