PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
64114 yugm2     20   0 1436520 865624   4248 S   0.0  23.1   0:00.14 wrk
64114 yugm2     20   0 1436520 865952   4248 S 150.0  23.1   0:01.44 wrk
64114 yugm2     20   0 1436520 865952   4248 S 147.4  23.1   0:04.17 wrk
64114 yugm2     20   0 1436520 865952   4248 S 155.0  23.1   0:07.00 wrk
64114 yugm2     20   0 1436520 865952   4248 S 145.0  23.1   0:09.83 wrk
64114 yugm2     20   0 1436520 865952   4248 S 142.9  23.1   0:12.64 wrk
64114 yugm2     20   0 1436520 865952   4248 S 138.1  23.1   0:15.27 wrk
64114 yugm2     20   0 1436520 866548   4248 S 138.1  23.2   0:18.01 wrk
64114 yugm2     20   0 1436520 866548   4248 S 133.3  23.2   0:20.71 wrk
64114 yugm2     20   0 1436520 866548   4248 S 140.0  23.2   0:23.38 wrk
64114 yugm2     20   0 1436520 866548   4248 S 138.1  23.2   0:26.30 wrk
64114 yugm2     20   0 1436520 866548   4248 S 142.9  23.2   0:29.08 wrk
64114 yugm2     20   0 1436520 866548   4248 S 138.1  23.2   0:31.92 wrk
64114 yugm2     20   0 1436520 866548   4248 S 140.0  23.2   0:34.66 wrk
64114 yugm2     20   0 1436520 866548   4248 S 147.4  23.2   0:37.43 wrk
64114 yugm2     20   0 1436520 866548   4248 S 140.0  23.2   0:40.38 wrk
64114 yugm2     20   0 1436520 866548   4248 S 152.6  23.2   0:43.05 wrk
64114 yugm2     20   0 1436520 866548   4248 S 145.0  23.2   0:45.78 wrk
64114 yugm2     20   0  858776 292932   4248 S   0.0   7.8   0:47.32 wrk
