PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.01 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.06 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.11 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.16 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.6   0.0   0:00.21 wrk
59392 yugm2     20   0  901988   5096   3888 S   0.0   0.0   0:00.26 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.31 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.9   0.0   0:00.36 wrk
59392 yugm2     20   0  901988   5096   3888 S   5.6   0.0   0:00.41 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.48 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.55 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.6   0.0   0:00.61 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:00.67 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.74 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.81 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.88 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:00.94 wrk
59392 yugm2     20   0  901988   8216   3888 S  11.8   0.0   0:01.01 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.07 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.13 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.20 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.26 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:01.32 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.38 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.45 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:01.51 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.58 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.64 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:01.70 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.77 wrk
59392 yugm2     20   0  901988   8216   3888 S  11.8   0.0   0:01.84 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:01.90 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:01.96 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:02.02 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:02.09 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.16 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.22 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.29 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.35 wrk
59392 yugm2     20   0  901988   8216   3888 S  11.8   0.0   0:02.42 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.48 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.54 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.61 wrk
59392 yugm2     20   0  901988   8216   3888 S   0.0   0.0   0:02.67 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.6   0.0   0:02.74 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.80 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.86 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:02.93 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.6   0.0   0:03.00 wrk
59392 yugm2     20   0  901988   8216   3888 S   5.9   0.0   0:03.06 wrk
