PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
98292 yugm2     20   0 1081184  54772   4092 S  27.8   1.5   0:00.30 wrk
98292 yugm2     20   0 1081184  57308   4092 S 105.6   1.5   0:01.74 wrk
98292 yugm2     20   0 1081184  57836   4092 S  94.4   1.5   0:03.09 wrk
98292 yugm2     20   0 1081184  58892   4092 S  94.4   1.6   0:04.47 wrk
98292 yugm2     20   0 1081184  60476   4092 S 100.0   1.6   0:05.76 wrk
98292 yugm2     20   0 1081184  61268   4092 S  94.1   1.6   0:07.01 wrk
98292 yugm2     20   0 1081184  61532   4092 S  82.4   1.6   0:08.19 wrk
98292 yugm2     20   0 1081184  63908   4092 S  72.2   1.7   0:09.45 wrk
98292 yugm2     20   0 1081184  64860   4092 S  77.8   1.7   0:10.54 wrk
98292 yugm2     20   0 1081184  65124   4092 S  76.5   1.7   0:11.60 wrk
98292 yugm2     20   0 1081184  65916   4092 S  70.6   1.8   0:12.61 wrk
98292 yugm2     20   0 1081184  66972   4092 S  64.7   1.8   0:14.27 wrk
98292 yugm2     20   0 1081184  68292   4092 S  58.8   1.8   0:15.52 wrk
98292 yugm2     20   0 1081184  69084   4092 S  50.0   1.8   0:17.84 wrk
98292 yugm2     20   0 1081184  69348   4092 S  52.9   1.9   0:18.52 wrk
98292 yugm2     20   0 1081184  69348   4092 S  41.2   1.9   0:19.13 wrk
98292 yugm2     20   0 1081184  69348   4092 S  41.2   1.9   0:19.74 wrk
98292 yugm2     20   0 1081184  69348   4092 S  41.2   1.9   0:20.37 wrk
