PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
31424 yugm2     20   0  346652   4668   4164 S   0.0   0.1   0:00.00 wrk
31424 yugm2     20   0 1126384  26016   4228 S  76.5   0.7   0:00.64 wrk
31424 yugm2     20   0 1126384  28624   4228 S  76.5   0.8   0:01.69 wrk
31424 yugm2     20   0 1126384  30208   4228 S  82.4   0.8   0:02.64 wrk
31424 yugm2     20   0 1126384  31000   4228 S  64.7   0.8   0:03.54 wrk
31424 yugm2     20   0 1126384  33640   4228 S  70.6   0.9   0:04.52 wrk
31424 yugm2     20   0 1126384  34168   4228 S  75.0   0.9   0:05.39 wrk
31424 yugm2     20   0 1126384  35488   4228 S  58.8   0.9   0:06.28 wrk
31424 yugm2     20   0 1126384  38376   4228 S  70.6   1.0   0:07.20 wrk
31424 yugm2     20   0 1126384  39576   4228 S  70.6   1.1   0:08.09 wrk
31424 yugm2     20   0 1126384  40888   4228 S  58.8   1.1   0:09.00 wrk
31424 yugm2     20   0 1126384  44096   4228 S  64.7   1.2   0:09.90 wrk
31424 yugm2     20   0 1126384  45152   4228 S  35.3   1.2   0:10.52 wrk
31424 yugm2     20   0 1126384  46208   4228 S  64.7   1.2   0:11.28 wrk
31424 yugm2     20   0 1126384  46736   4228 S  75.0   1.2   0:12.17 wrk
31424 yugm2     20   0 1126384  47264   4228 S  75.0   1.3   0:13.15 wrk
31424 yugm2     20   0 1126384  47264   4228 S  64.7   1.3   0:14.10 wrk
31424 yugm2     20   0 1126384  47264   4228 S  64.7   1.3   0:14.90 wrk
31424 yugm2     20   0 1126384  47264   4228 S  52.9   1.3   0:15.67 wrk
31424 yugm2     20   0 1126384  48200   4228 S  58.8   1.3   0:16.44 wrk
31424 yugm2     20   0 1126384  48200   4228 S  58.8   1.3   0:17.23 wrk
31424 yugm2     20   0 1126384  48200   4228 S  58.8   1.3   0:18.01 wrk
31424 yugm2     20   0 1126384  48200   4228 S  62.5   1.3   0:18.80 wrk
31424 yugm2     20   0 1126384  48200   4228 S  52.9   1.3   0:19.57 wrk
