PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
89503 yugm2     20   0 1508388  23872   4156 S   0.0   0.6   0:00.00 wrk
89503 yugm2     20   0 1508388  28820   4156 S 170.0   0.8   0:02.75 wrk
89503 yugm2     20   0 1508388  37244   4156 S 152.6   1.0   0:05.33 wrk
89503 yugm2     20   0 1508388  42260   4156 S 155.0   1.1   0:08.09 wrk
89503 yugm2     20   0 1508388  47276   4156 S 184.2   1.3   0:10.65 wrk
89503 yugm2     20   0 1508388  52292   4156 S 165.0   1.4   0:13.33 wrk
89503 yugm2     20   0 1508388  55724   4156 S 173.7   1.5   0:15.81 wrk
89503 yugm2     20   0 1508388  58052   4156 S 173.7   1.6   0:18.38 wrk
89503 yugm2     20   0 1508388  58052   4156 S 173.7   1.6   0:21.04 wrk
89503 yugm2     20   0 1508388  58052   4156 S 161.1   1.6   0:23.59 wrk
89503 yugm2     20   0 1508388  58052   4156 S 163.2   1.6   0:26.08 wrk
89503 yugm2     20   0 1508388  58052   4156 S 163.2   1.6   0:28.76 wrk
89503 yugm2     20   0 1508388  58052   4156 S 177.8   1.6   0:31.31 wrk
89503 yugm2     20   0 1508388  58052   4156 S 183.3   1.6   0:33.72 wrk
89503 yugm2     20   0 1508388  58280   4156 S 173.7   1.6   0:36.09 wrk
89503 yugm2     20   0 1508388  58280   4156 S 173.7   1.6   0:38.71 wrk
89503 yugm2     20   0 1508388  58280   4156 S 145.0   1.6   0:41.51 wrk
89503 yugm2     20   0 1508388  58728   4156 S 200.0   1.6   0:44.17 wrk
89503 yugm2     20   0 1508388  58728   4156 S 163.2   1.6   0:46.81 wrk
89503 yugm2     20   0 1508388  58728   4156 S 150.0   1.6   0:49.43 wrk
